soc_fraction,origin,destination,demand,retained_paths,distinct_charging_stations,refinement_round,selection_reason
0.1,1151,528,2.018167845,5,0,0,path_count_below_K;high_demand
0.1,1151,643,0.0484738675,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1151,654,0.056846815,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1151,656,0.0782849,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1151,667,0.0834918125,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1151,681,0.0251335925,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,693,0.040559675,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,699,0.02294753,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,706,0.096460335,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,707,0.028187685,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,711,0.0528100275,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,912,0.039950325,5,1,0,path_count_below_K;low_station_diversity
0.1,1151,969,0.0631280225,5,1,0,path_count_below_K;low_station_diversity
0.1,1189,681,0.0104008875,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,1252,1.31721389,5,0,0,path_count_below_K;high_demand
0.1,1190,1521,0.0743502075,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,1528,0.0229695425,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,681,0.02499093,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,707,0.060555015,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,717,1.956157955,5,0,0,path_count_below_K;high_demand
0.1,1190,726,2.3707883625,5,0,0,path_count_below_K;high_demand
0.1,1190,754,1.338421255,5,0,0,path_count_below_K;high_demand
0.1,1190,777,1.4287498325,5,0,0,path_count_below_K;high_demand
0.1,1224,1190,1.34746937,5,0,0,path_count_below_K;high_demand
0.1,1224,1225,1.999273995,5,0,0,path_count_below_K;high_demand
0.1,1224,1252,2.7619070375,5,0,0,path_count_below_K;high_demand
0.1,1224,1431,1.369259715,5,0,0,path_count_below_K;high_demand
0.1,1224,1528,0.0152263075,5,1,0,path_count_below_K;low_station_diversity
0.1,1224,172,0.0652451525,5,1,0,path_count_below_K;low_station_diversity
0.1,1224,4,0.0871116275,5,1,0,path_count_below_K;low_station_diversity
0.1,1224,419,0.07023078,5,1,0,path_count_below_K;low_station_diversity
0.1,1224,726,1.288000025,5,0,0,path_count_below_K;high_demand
0.1,1224,777,1.32162115,5,0,0,path_count_below_K;high_demand
0.1,1225,1190,1.9680844175,5,0,0,path_count_below_K;high_demand
0.1,1225,1224,3.6015237475,5,0,0,path_count_below_K;high_demand
0.1,1225,1252,1.6731321575,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,1225,1431,4.3154959175,5,0,0,path_count_below_K;high_demand
0.1,1252,1431,2.07326633,5,0,0,path_count_below_K;high_demand
0.1,1252,1432,1.9483329525,5,0,0,path_count_below_K;high_demand
0.1,1252,1528,0.0264870575,5,1,0,path_count_below_K;low_station_diversity
0.1,1260,1271,1.4792234625,5,0,0,path_count_below_K;high_demand
0.1,128,134,1.5315004675,5,0,0,path_count_below_K;high_demand
0.1,1311,1328,1.30219404,5,0,0,path_count_below_K;high_demand
0.1,1321,1338,1.7043178675,5,0,0,path_count_below_K;high_demand
0.1,134,377,1.4161046025,5,0,0,path_count_below_K;high_demand
0.1,1431,1255,1.3049047,5,0,0,path_count_below_K;high_demand
0.1,1431,1430,3.4879156175,5,0,0,path_count_below_K;high_demand
0.1,1431,1435,1.800386345,2,0,0,path_count_below_K;high_demand
0.1,1431,1457,2.3758414125,5,0,0,path_count_below_K;high_demand
0.1,1721,1723,1.4158934375,5,0,0,path_count_below_K;high_demand
0.1,310,317,1.492142015,5,0,0,path_count_below_K;high_demand
0.1,324,336,1.7027427725,5,0,0,path_count_below_K;high_demand
0.1,324,41,1.3502323075,5,0,0,path_count_below_K;high_demand
0.1,336,324,1.32326125,5,0,0,path_count_below_K;high_demand
0.1,336,334,1.3584444025,5,0,0,path_count_below_K;high_demand
0.1,361,379,1.688774495,5,0,0,path_count_below_K;high_demand
0.1,41,324,1.56475915,5,0,0,path_count_below_K;high_demand
0.1,41,39,1.436061015,5,0,0,path_count_below_K;high_demand
0.1,41,46,1.5292643525,5,0,0,path_count_below_K;high_demand
0.1,46,41,1.6430196275,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,46,49,1.7456947475,5,0,0,path_count_below_K;high_demand
0.1,503,1709,1.4642952125,5,0,0,path_count_below_K;high_demand
0.1,52,104,1.89268139,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,52,342,2.520712795,5,0,0,path_count_below_K;high_demand
0.1,52,345,1.3343297775,5,0,0,path_count_below_K;high_demand
0.1,52,49,3.0649544525,5,0,0,path_count_below_K;high_demand
0.1,528,1142,3.2939786475,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,528,1151,2.8084736475,5,0,0,path_count_below_K;high_demand
0.1,528,1528,0.1960024075,5,1,0,path_count_below_K;low_station_diversity
0.1,528,409,0.129074665,5,1,0,path_count_below_K;low_station_diversity
0.1,528,410,0.2497952425,5,1,0,path_count_below_K;low_station_diversity
0.1,528,539,1.3323985675,5,0,0,path_count_below_K;high_demand
0.1,528,550,2.9422736475,5,0,0,path_count_below_K;high_demand
0.1,528,570,1.4570721725,5,0,0,path_count_below_K;high_demand
0.1,528,681,0.1388550825,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,528,717,2.7414577475,5,0,0,path_count_below_K;high_demand
0.1,539,550,1.481537005,5,0,0,path_count_below_K;high_demand
0.1,539,560,1.39404085,5,0,0,path_count_below_K;high_demand
0.1,560,754,1.6901995625,5,0,0,path_count_below_K;high_demand
0.1,578,560,1.91124302,5,0,0,path_count_below_K;high_demand
0.1,578,584,2.869912425,5,0,0,path_count_below_K;high_demand
0.1,717,643,0.0233657525,5,1,0,path_count_below_K;low_station_diversity
0.1,717,656,0.0167126775,5,1,0,path_count_below_K;low_station_diversity
0.1,717,667,0.0280615425,5,1,0,path_count_below_K;low_station_diversity
0.1,717,681,0.00663723,5,1,0,path_count_below_K;low_station_diversity
0.1,726,1190,1.8089429425,5,0,0,path_count_below_K;high_demand
0.1,726,1528,0.138110325,5,1,0,path_count_below_K;low_station_diversity
0.1,726,754,1.7046849875,5,0,0,path_count_below_K;high_demand
0.1,726,777,1.6116245725,5,0,0,path_count_below_K;high_demand
0.1,726,784,1.4902747425,5,0,0,path_count_below_K;high_demand
0.1,735,1528,0.02023884,5,1,0,path_count_below_K;low_station_diversity
0.1,75,104,1.56766154,5,0,0,path_count_below_K;high_demand
0.1,751,681,0.0280497675,5,1,0,path_count_below_K;low_station_diversity
0.1,751,754,1.591986945,5,0,0,path_count_below_K;high_demand
0.1,754,1528,0.0156383325,5,1,0,path_count_below_K;low_station_diversity
0.1,754,172,0.1165323325,5,1,0,path_count_below_K;low_station_diversity
0.1,754,4,0.133675645,5,1,0,path_count_below_K;low_station_diversity
0.1,754,681,0.03821988,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,770,1521,0.1361764425,5,1,0,path_count_below_K;low_station_diversity
0.1,770,1528,0.09880906,5,1,0,path_count_below_K;low_station_diversity
0.1,770,172,0.2252303825,5,1,0,path_count_below_K;low_station_diversity
0.1,770,4,0.2640401425,5,1,0,path_count_below_K;low_station_diversity
0.1,770,407,0.3331103925,5,1,0,path_count_below_K;low_station_diversity
0.1,770,409,0.0882309425,5,1,0,path_count_below_K;low_station_diversity
0.1,770,410,0.13948553,5,1,0,path_count_below_K;low_station_diversity
0.1,770,419,0.1460474,5,1,0,path_count_below_K;low_station_diversity
0.1,770,424,0.01158841,5,1,0,path_count_below_K;low_station_diversity
0.1,770,428,0.0507598125,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,770,584,1.605665385,5,0,0,path_count_below_K;high_demand
0.1,770,692,0.08048065,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,770,693,0.063116335,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,770,699,0.02637646,5,1,0,path_count_below_K;low_station_diversity
0.1,770,706,0.1444896625,5,1,0,path_count_below_K;low_station_diversity
0.1,770,707,0.108243695,5,1,0,path_count_below_K;low_station_diversity
0.1,770,711,0.031003915,5,1,0,path_count_below_K;low_station_diversity
0.1,777,1528,0.0598569475,5,1,0,path_count_below_K;low_station_diversity
0.1,777,726,1.36146414,5,0,0,path_count_below_K;high_demand
0.1,784,1252,1.4140075975,5,0,0,path_count_below_K;high_demand
0.1,784,726,1.359982825,5,0,0,path_count_below_K;high_demand
0.1,784,777,1.333082345,5,0,0,path_count_below_K;high_demand
0.1,796,379,0.12699949,5,1,0,path_count_below_K;low_station_diversity
0.1,796,656,0.0401959975,5,1,0,path_count_below_K;low_station_diversity
0.1,796,667,0.0612971075,5,1,0,path_count_below_K;low_station_diversity
0.1,796,681,0.0276359425,5,1,0,path_count_below_K;low_station_diversity
0.1,797,172,0.0367002575,5,1,0,path_count_below_K;low_station_diversity
0.1,797,379,0.031270065,5,1,0,path_count_below_K;low_station_diversity
0.1,797,428,0.004690855,5,1,0,path_count_below_K;low_station_diversity
0.1,797,643,0.01508661,5,1,0,path_count_below_K;low_station_diversity
0.1,797,656,0.0190291,5,1,0,path_count_below_K;low_station_diversity
0.1,797,667,0.02143331,5,1,0,path_count_below_K;low_station_diversity
0.1,797,670,0.0041603275,5,1,0,path_count_below_K;low_station_diversity
0.1,797,681,0.0068801825,5,1,0,path_count_below_K;low_station_diversity
0.1,797,684,0.00215395,5,1,0,path_count_below_K;low_station_diversity
0.1,797,693,0.0080653775,5,1,0,path_count_below_K;low_station_diversity
0.1,807,820,1.55008668,5,0,0,path_count_below_K;high_demand
0.1,811,1528,0.1240613025,5,1,0,path_count_below_K;low_station_diversity
0.1,811,379,0.409590145,5,1,0,path_count_below_K;low_station_diversity
0.1,811,667,0.2216591875,5,1,0,path_count_below_K;low_station_diversity
0.1,811,681,0.1077642175,5,1,0,path_count_below_K;low_station_diversity
0.1,811,684,0.03151074,5,1,0,path_count_below_K;low_station_diversity
0.1,811,751,1.4404120525,5,0,0,path_count_below_K;high_demand
0.1,811,797,1.8384260925,5,0,0,path_count_below_K;high_demand
0.1,811,820,2.4495230925,5,0,0,path_count_below_K;high_demand
0.1,820,667,0.0872980325,5,1,0,path_count_below_K;low_station_diversity
0.1,820,681,0.0231667225,5,1,0,path_count_below_K;low_station_diversity
0.1,834,172,0.0099002075,5,1,0,path_count_below_K;low_station_diversity
0.1,834,379,0.0156210475,5,1,0,path_count_below_K;low_station_diversity
0.1,834,428,0.0089802425,5,1,0,path_count_below_K;low_station_diversity
0.1,834,630,0.003910185,5,1,0,path_count_below_K;low_station_diversity
0.1,834,642,0.006546395,5,1,0,path_count_below_K;low_station_diversity
0.1,834,643,0.0042559375,5,1,0,path_count_below_K;low_station_diversity
0.1,834,656,0.0182849025,5,1,0,path_count_below_K;low_station_diversity
0.1,834,667,0.0085494175,5,1,0,path_count_below_K;low_station_diversity
0.1,834,670,0.00173773,5,1,0,path_count_below_K;low_station_diversity
0.1,834,681,0.00212113,5,1,0,path_count_below_K;low_station_diversity
0.1,834,684,0.0008203,5,1,0,path_count_below_K;low_station_diversity
0.1,834,693,0.00316466,5,1,0,path_count_below_K;low_station_diversity
0.1,834,912,0.00669552,5,1,0,path_count_below_K;low_station_diversity
0.1,844,1528,0.0092508825,5,1,0,path_count_below_K;low_station_diversity
0.1,844,656,0.0289572475,5,1,0,path_count_below_K;low_station_diversity
0.1,844,667,0.0327986725,5,1,0,path_count_below_K;low_station_diversity
0.1,844,670,0.0083025825,5,1,0,path_count_below_K;low_station_diversity
0.1,844,681,0.0073578525,5,1,0,path_count_below_K;low_station_diversity
0.1,912,1013,1.35165807,5,0,0,path_count_below_K;high_demand
0.1,912,584,1.359617535,5,0,0,path_count_below_K;high_demand
0.1,912,642,1.43342865,5,0,0,path_count_below_K;high_demand
0.1,912,889,2.997040075,5,0,0,path_count_below_K;high_demand
0.1,912,934,2.33047824,5,0,0,path_count_below_K;high_demand
0.1,912,937,1.708432605,5,0,0,path_count_below_K;high_demand
0.1,926,1022,1.30617676,5,0,0,path_count_below_K;high_demand
0.1,926,1029,1.45582907,5,0,0,path_count_below_K;high_demand
0.1,926,902,2.2083254925,5,0,0,path_count_below_K;high_demand
0.1,926,934,1.30934894,5,0,0,path_count_below_K;high_demand
0.1,969,1528,0.008314865,5,1,0,path_count_below_K;low_station_diversity
0.1,969,398,0.02595004,5,1,0,path_count_below_K;low_station_diversity
0.1,969,407,0.0483209975,5,1,0,path_count_below_K;low_station_diversity
0.1,969,409,0.012859985,5,1,0,path_count_below_K;low_station_diversity
0.1,969,410,0.011072155,5,1,0,path_count_below_K;low_station_diversity
0.1,969,447,0.0096254275,5,1,0,path_count_below_K;low_station_diversity
0.1,969,670,0.00558837,5,1,0,path_count_below_K;low_station_diversity
0.1,969,681,0.006488595,5,1,0,path_count_below_K;low_station_diversity
0.1,969,693,0.0175412575,5,1,0,path_count_below_K;low_station_diversity
0.1,970,409,0.0349426725,5,1,0,path_count_below_K;low_station_diversity
0.1,970,410,0.0693971875,5,1,0,path_count_below_K;low_station_diversity
0.1,970,681,0.042113565,5,1,0,path_count_below_K;low_station_diversity
0.1,970,693,0.0457260375,5,1,0,path_count_below_K;low_station_diversity
0.2,1004,902,1.376936185,5,0,0,path_count_below_K;high_demand
0.2,1022,1013,1.3955909475,5,0,0,path_count_below_K;high_demand
0.2,1022,1059,1.9356608425,5,0,0,path_count_below_K;high_demand
0.2,1022,1569,1.62402705,5,0,0,path_count_below_K;high_demand
0.2,1071,1029,1.6470875575,5,0,0,path_count_below_K;high_demand
0.2,1071,1059,2.785935815,5,0,0,path_count_below_K;high_demand
0.2,1071,1328,2.012463055,5,0,0,path_count_below_K;high_demand
0.2,1071,1338,3.0454614775,5,0,0,path_count_below_K;high_demand
0.2,1071,1564,3.647193135,5,0,0,path_count_below_K;high_demand
0.2,1071,1571,1.7225693125,5,0,0,path_count_below_K;high_demand
0.2,1071,1585,1.773357335,5,0,0,path_count_below_K;high_demand
0.2,1071,1632,1.327636265,5,0,0,path_count_below_K;high_overlap;high_demand
0.2,1071,1633,2.4016242875,5,0,0,path_count_below_K;high_demand
0.2,1134,1142,1.4706574025,5,0,0,path_count_below_K;high_demand
0.2,1134,528,1.4152926625,5,0,0,path_count_below_K;high_demand
0.2,1142,528,1.3549478225,5,0,0,path_count_below_K;high_demand
0.2,1151,528,2.018167845,5,0,0,path_count_below_K;high_demand
0.2,1190,1252,1.31721389,5,0,0,path_count_below_K;high_demand
0.2,1190,717,1.956157955,5,0,0,path_count_below_K;high_demand
0.2,1190,726,2.3707883625,5,0,0,path_count_below_K;high_demand
0.2,1190,754,1.338421255,5,0,0,path_count_below_K;high_demand
0.2,1190,777,1.4287498325,5,0,0,path_count_below_K;high_demand
0.2,1224,1190,1.34746937,5,0,0,path_count_below_K;high_demand
0.2,1224,1225,1.999273995,5,0,0,path_count_below_K;high_demand
0.2,1224,1252,2.7619070375,5,0,0,path_count_below_K;high_demand
0.2,1224,1431,1.369259715,5,0,0,path_count_below_K;high_demand
0.2,1224,726,1.288000025,5,0,0,path_count_below_K;high_demand
0.2,1224,777,1.32162115,5,0,0,path_count_below_K;high_demand
0.2,1225,1190,1.9680844175,5,0,0,path_count_below_K;high_demand
0.2,1225,1224,3.6015237475,5,0,0,path_count_below_K;high_demand
0.2,1225,1252,1.6731321575,5,0,0,path_count_below_K;high_overlap;high_demand
0.2,1225,1431,4.3154959175,5,0,0,path_count_below_K;high_demand
0.2,1252,1431,2.07326633,5,0,0,path_count_below_K;high_demand
0.2,1252,1432,1.9483329525,5,0,0,path_count_below_K;high_demand
0.2,1260,1271,1.4792234625,5,0,0,path_count_below_K;high_demand
0.2,128,134,1.5315004675,5,0,0,path_count_below_K;high_demand
0.2,1311,1328,1.30219404,5,0,0,path_count_below_K;high_demand
0.2,1321,1338,1.7043178675,5,0,0,path_count_below_K;high_demand
0.2,134,377,1.4161046025,5,0,0,path_count_below_K;high_demand
0.2,1431,1255,1.3049047,5,0,0,path_count_below_K;high_demand
0.2,1431,1430,3.4879156175,5,0,0,path_count_below_K;high_demand
0.2,1431,1435,1.800386345,2,0,0,path_count_below_K;high_demand
0.2,1431,1457,2.3758414125,5,0,0,path_count_below_K;high_demand
0.2,1721,1723,1.4158934375,5,0,0,path_count_below_K;high_demand
0.2,310,317,1.492142015,5,0,0,path_count_below_K;high_demand
0.2,324,336,1.7027427725,5,0,0,path_count_below_K;high_demand
0.2,324,41,1.3502323075,5,0,0,path_count_below_K;high_demand
0.2,336,324,1.32326125,5,0,0,path_count_below_K;high_demand
0.2,336,334,1.3584444025,5,0,0,path_count_below_K;high_demand
0.2,361,379,1.688774495,5,0,0,path_count_below_K;high_demand
0.2,41,324,1.56475915,5,0,0,path_count_below_K;high_demand
0.2,41,39,1.436061015,5,0,0,path_count_below_K;high_demand
0.2,41,46,1.5292643525,5,0,0,path_count_below_K;high_demand
0.2,46,41,1.6430196275,5,0,0,path_count_below_K;high_overlap;high_demand
0.2,46,49,1.7456947475,5,0,0,path_count_below_K;high_demand
0.2,52,104,1.89268139,5,0,0,path_count_below_K;high_overlap;high_demand
0.2,52,342,2.520712795,5,0,0,path_count_below_K;high_demand
0.2,52,345,1.3343297775,5,0,0,path_count_below_K;high_demand
0.2,52,49,3.0649544525,5,0,0,path_count_below_K;high_demand
0.2,528,1142,3.2939786475,5,0,0,path_count_below_K;high_overlap;high_demand
0.2,528,1151,2.8084736475,5,0,0,path_count_below_K;high_demand
0.2,528,539,1.3323985675,5,0,0,path_count_below_K;high_demand
0.2,528,550,2.9422736475,5,0,0,path_count_below_K;high_demand
0.2,528,570,1.4570721725,5,0,0,path_count_below_K;high_demand
0.2,539,550,1.481537005,5,0,0,path_count_below_K;high_demand
0.2,539,560,1.39404085,5,0,0,path_count_below_K;high_demand
0.2,560,754,1.6901995625,5,0,0,path_count_below_K;high_demand
0.2,578,560,1.91124302,5,0,0,path_count_below_K;high_demand
0.2,578,584,2.869912425,5,0,0,path_count_below_K;high_demand
0.2,726,1190,1.8089429425,5,0,0,path_count_below_K;high_demand
0.2,726,754,1.7046849875,5,0,0,path_count_below_K;high_demand
0.2,726,777,1.6116245725,5,0,0,path_count_below_K;high_demand
0.2,726,784,1.4902747425,5,0,0,path_count_below_K;high_demand
0.2,75,104,1.56766154,5,0,0,path_count_below_K;high_demand
0.2,751,754,1.591986945,5,0,0,path_count_below_K;high_demand
0.2,770,584,1.605665385,5,0,0,path_count_below_K;high_demand
0.2,777,726,1.36146414,5,0,0,path_count_below_K;high_demand
0.2,784,1252,1.4140075975,5,0,0,path_count_below_K;high_demand
0.2,784,726,1.359982825,5,0,0,path_count_below_K;high_demand
0.2,784,777,1.333082345,5,0,0,path_count_below_K;high_demand
0.2,807,820,1.55008668,5,0,0,path_count_below_K;high_demand
0.2,811,751,1.4404120525,5,0,0,path_count_below_K;high_demand
0.2,811,797,1.8384260925,5,0,0,path_count_below_K;high_demand
0.2,811,820,2.4495230925,5,0,0,path_count_below_K;high_demand
0.2,912,1013,1.35165807,5,0,0,path_count_below_K;high_demand
0.2,912,584,1.359617535,5,0,0,path_count_below_K;high_demand
0.2,912,642,1.43342865,5,0,0,path_count_below_K;high_demand
0.2,912,889,2.997040075,5,0,0,path_count_below_K;high_demand
0.2,912,934,2.33047824,5,0,0,path_count_below_K;high_demand
0.2,912,937,1.708432605,5,0,0,path_count_below_K;high_demand
0.2,926,1022,1.30617676,5,0,0,path_count_below_K;high_demand
0.2,926,1029,1.45582907,5,0,0,path_count_below_K;high_demand
0.2,926,902,2.2083254925,5,0,0,path_count_below_K;high_demand
0.2,926,934,1.30934894,5,0,0,path_count_below_K;high_demand
0.3,1004,902,1.376936185,5,0,0,path_count_below_K;high_demand
0.3,1022,1013,1.3955909475,5,0,0,path_count_below_K;high_demand
0.3,1022,1059,1.9356608425,5,0,0,path_count_below_K;high_demand
0.3,1022,1569,1.62402705,5,0,0,path_count_below_K;high_demand
0.3,1071,1029,1.6470875575,5,0,0,path_count_below_K;high_demand
0.3,1071,1059,2.785935815,5,0,0,path_count_below_K;high_demand
0.3,1071,1328,2.012463055,5,0,0,path_count_below_K;high_demand
0.3,1071,1338,3.0454614775,5,0,0,path_count_below_K;high_demand
0.3,1071,1564,3.647193135,5,0,0,path_count_below_K;high_demand
0.3,1071,1571,1.7225693125,5,0,0,path_count_below_K;high_demand
0.3,1071,1585,1.773357335,5,0,0,path_count_below_K;high_demand
0.3,1071,1632,1.327636265,5,0,0,path_count_below_K;high_overlap;high_demand
0.3,1071,1633,2.4016242875,5,0,0,path_count_below_K;high_demand
0.3,1134,1142,1.4706574025,5,0,0,path_count_below_K;high_demand
0.3,1134,528,1.4152926625,5,0,0,path_count_below_K;high_demand
0.3,1142,528,1.3549478225,5,0,0,path_count_below_K;high_demand
0.3,1151,528,2.018167845,5,0,0,path_count_below_K;high_demand
0.3,1190,1252,1.31721389,5,0,0,path_count_below_K;high_demand
0.3,1190,717,1.956157955,5,0,0,path_count_below_K;high_demand
0.3,1190,726,2.3707883625,5,0,0,path_count_below_K;high_demand
0.3,1190,754,1.338421255,5,0,0,path_count_below_K;high_demand
0.3,1190,777,1.4287498325,5,0,0,path_count_below_K;high_demand
0.3,1224,1190,1.34746937,5,0,0,path_count_below_K;high_demand
0.3,1224,1225,1.999273995,5,0,0,path_count_below_K;high_demand
0.3,1224,1252,2.7619070375,5,0,0,path_count_below_K;high_demand
0.3,1224,1431,1.369259715,5,0,0,path_count_below_K;high_demand
0.3,1224,726,1.288000025,5,0,0,path_count_below_K;high_demand
0.3,1224,777,1.32162115,5,0,0,path_count_below_K;high_demand
0.3,1225,1190,1.9680844175,5,0,0,path_count_below_K;high_demand
0.3,1225,1224,3.6015237475,5,0,0,path_count_below_K;high_demand
0.3,1225,1252,1.6731321575,5,0,0,path_count_below_K;high_overlap;high_demand
0.3,1225,1431,4.3154959175,5,0,0,path_count_below_K;high_demand
0.3,1252,1431,2.07326633,5,0,0,path_count_below_K;high_demand
0.3,1252,1432,1.9483329525,5,0,0,path_count_below_K;high_demand
0.3,1260,1271,1.4792234625,5,0,0,path_count_below_K;high_demand
0.3,128,134,1.5315004675,5,0,0,path_count_below_K;high_demand
0.3,1311,1328,1.30219404,5,0,0,path_count_below_K;high_demand
0.3,1321,1338,1.7043178675,5,0,0,path_count_below_K;high_demand
0.3,134,377,1.4161046025,5,0,0,path_count_below_K;high_demand
0.3,1431,1255,1.3049047,5,0,0,path_count_below_K;high_demand
0.3,1431,1430,3.4879156175,5,0,0,path_count_below_K;high_demand
0.3,1431,1435,1.800386345,2,0,0,path_count_below_K;high_demand
0.3,1431,1457,2.3758414125,5,0,0,path_count_below_K;high_demand
0.3,1721,1723,1.4158934375,5,0,0,path_count_below_K;high_demand
0.3,310,317,1.492142015,5,0,0,path_count_below_K;high_demand
0.3,324,336,1.7027427725,5,0,0,path_count_below_K;high_demand
0.3,324,41,1.3502323075,5,0,0,path_count_below_K;high_demand
0.3,336,324,1.32326125,5,0,0,path_count_below_K;high_demand
0.3,336,334,1.3584444025,5,0,0,path_count_below_K;high_demand
0.3,361,379,1.688774495,5,0,0,path_count_below_K;high_demand
0.3,41,324,1.56475915,5,0,0,path_count_below_K;high_demand
0.3,41,39,1.436061015,5,0,0,path_count_below_K;high_demand
0.3,41,46,1.5292643525,5,0,0,path_count_below_K;high_demand
0.3,46,41,1.6430196275,5,0,0,path_count_below_K;high_overlap;high_demand
0.3,46,49,1.7456947475,5,0,0,path_count_below_K;high_demand
0.3,52,104,1.89268139,5,0,0,path_count_below_K;high_overlap;high_demand
0.3,52,342,2.520712795,5,0,0,path_count_below_K;high_demand
0.3,52,345,1.3343297775,5,0,0,path_count_below_K;high_demand
0.3,52,49,3.0649544525,5,0,0,path_count_below_K;high_demand
0.3,528,1142,3.2939786475,5,0,0,path_count_below_K;high_overlap;high_demand
0.3,528,1151,2.8084736475,5,0,0,path_count_below_K;high_demand
0.3,528,539,1.3323985675,5,0,0,path_count_below_K;high_demand
0.3,528,550,2.9422736475,5,0,0,path_count_below_K;high_demand
0.3,528,570,1.4570721725,5,0,0,path_count_below_K;high_demand
0.3,539,550,1.481537005,5,0,0,path_count_below_K;high_demand
0.3,539,560,1.39404085,5,0,0,path_count_below_K;high_demand
0.3,560,754,1.6901995625,5,0,0,path_count_below_K;high_demand
0.3,578,560,1.91124302,5,0,0,path_count_below_K;high_demand
0.3,578,584,2.869912425,5,0,0,path_count_below_K;high_demand
0.3,726,1190,1.8089429425,5,0,0,path_count_below_K;high_demand
0.3,726,754,1.7046849875,5,0,0,path_count_below_K;high_demand
0.3,726,777,1.6116245725,5,0,0,path_count_below_K;high_demand
0.3,726,784,1.4902747425,5,0,0,path_count_below_K;high_demand
0.3,75,104,1.56766154,5,0,0,path_count_below_K;high_demand
0.3,751,754,1.591986945,5,0,0,path_count_below_K;high_demand
0.3,770,584,1.605665385,5,0,0,path_count_below_K;high_demand
0.3,777,726,1.36146414,5,0,0,path_count_below_K;high_demand
