road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,severity_index,boundary_end_count,interior_severe_segment,warmstart_singleton_score,checkpoint_status,checkpoint_stage,checkpoint_generation
2029->8058,2029,8058,1,"(2187,)",0.03,1,0.03,127.0,0.564,False,660.72,4015.8412494992517,240.64530813851263,112.55829330739331,0.0,249.6499716031041,0.3778453378179926,0.4857655332278168,0,True,0.07556906756359853,completed,completed,100
2427->6336,2427,6336,1,"(3228,)",0.03,1,0.03,127.0,0.564,False,660.72,4183.06022192332,240.34087430263835,131.31462648661685,0.0,250.8460444215677,0.3796555945356092,0.48635092407985103,0,True,0.07593111890712184,completed,completed,100
2557->4740,2557,4740,1,"(3569,)",0.03,1,0.03,127.0,0.564,False,660.72,1468.9224388742596,42.59605722779803,41.17179750101853,0.0,45.88980102787951,0.06945423330288096,0.42525934875619764,0,True,0.013890846660576193,completed,completed,100
2563->7189,2563,7189,1,"(3587,)",0.03,1,0.03,127.0,0.564,False,660.72,1100.299835043787,31.481688558285562,30.839832519370145,0.0,33.948875159835175,0.05138163694126888,0.41342419588441504,0,True,0.010276327388253776,completed,completed,100
2799->4136,2799,4136,1,"(4194,)",0.03,1,0.03,127.0,0.564,False,660.72,1297.1431654746018,27.317633205448033,40.7199182505787,0.0,30.575226665494327,0.046275618515398846,0.4122166070496715,0,True,0.00925512370307977,completed,completed,100
3475->11792,3475,11792,1,"(4849,)",0.03,1,0.03,63.5,0.637,False,660.72,3736.3055327776337,41.16161689753225,65.9811360842407,0.0,46.440107784271504,0.0702871228118893,0.3678948240084775,2,False,0.10543068421783394,completed,completed,100
3969->8410,3969,8410,1,"(5846,)",0.03,1,0.03,88.9,0.637,False,660.72,4134.111910264469,91.72763251787757,84.41339756771262,0.0,98.48070432329457,0.1490505877274709,0.4078180970484231,0,True,0.02981011754549418,completed,completed,100
3985->12063,3985,12063,1,"(5904,)",0.03,1,0.03,127.0,0.564,False,660.72,814.70488357888,23.209147590092574,22.835014022596607,0.0,25.035948711900303,0.037891918985198426,0.40144932491135016,0,False,0.037891918985198426,completed,completed,100
3985->8457,3985,8457,1,"(5901,)",0.03,1,0.03,127.0,0.564,False,660.72,804.7069249738689,14.299885562099814,26.313916446645518,0.0,16.404998877831456,0.02482897275371028,0.38941148327225183,0,False,0.02482897275371028,completed,completed,100
4136->2799,4136,2799,1,"(6102,)",0.03,1,0.03,127.0,0.564,False,660.72,1140.6846838101433,23.866887833967628,35.80837359416802,0.0,26.73155772150107,0.04045822393979457,0.40697976488550824,0,True,0.008091644787958914,completed,completed,100
4305->6763,4305,6763,1,"(6403,)",0.03,1,0.03,127.0,0.564,False,660.72,4020.943050271549,241.595685764236,112.70128949475398,0.0,250.61178892381633,0.37930104874048964,0.485892575402436,0,True,0.07586020974809793,completed,completed,100
4312->2467,4312,2467,1,"(6421,)",0.03,1,0.03,127.0,0.564,False,660.72,1109.2455852644673,23.185245609511284,34.82143741262216,0.0,25.970960602521057,0.03930705987789238,0.4058533202993808,0,True,0.007861411975578476,completed,completed,100
4411->5947,4411,5947,1,"(6709,)",0.03,1,0.03,127.0,0.564,False,660.72,3479.9525527344317,133.33701701813624,109.24267053543929,0.0,142.07643066097137,0.2150327380145468,0.4676321698672008,0,True,0.04300654760290937,completed,completed,100
4411->8014,4411,8014,1,"(6711,)",0.03,1,0.03,127.0,0.564,False,660.72,2824.831225441128,80.11205538955745,88.6771018290479,0.0,87.20622353588129,0.13198665627782008,0.4510619518364052,0,True,0.026397331255564017,completed,completed,100
4428->6282,4428,6282,1,"(6760,)",0.03,1,0.03,127.0,0.564,False,660.72,5073.933469258895,508.6241850180244,159.28091946697523,0.0,521.3666585753824,0.7890886586986657,0.5100191531798975,0,True,0.15781773173973315,completed,completed,100
4429->6282,4429,6282,1,"(6764,)",0.03,1,0.03,127.0,0.564,False,660.72,3710.8988846741336,123.90619115558502,132.37788384964816,0.0,134.49642186355686,0.20356039148740293,0.4667236146389467,0,True,0.04071207829748059,completed,completed,100
4740->2557,4740,2557,1,"(7717,)",0.03,1,0.03,127.0,0.564,False,660.72,2083.311925975833,63.98935403213122,58.39225712520836,0.0,68.66073460214788,0.10391805091740508,0.4407668044331268,0,True,0.020783610183481016,completed,completed,100
5163->8640,5163,8640,1,"(9000,)",0.03,1,0.03,127.0,0.564,False,660.72,2635.6166127048327,96.22314180065534,71.32523853968112,0.0,101.92916088382984,0.15426982819322835,0.45486891130393525,0,True,0.03085396563864567,completed,completed,100
5849->8779,5849,8779,1,"(10371,)",0.03,1,0.03,127.0,0.564,False,660.72,1053.948344809384,21.99401907552123,33.08554644025618,0.0,24.640862790741725,0.03729395627609536,0.40380148523937753,0,False,0.03729395627609536,completed,completed,100
5947->4411,5947,4411,1,"(10534,)",0.03,1,0.03,127.0,0.564,False,660.72,2842.6572483853997,81.17099594543825,89.23669634131447,0.0,88.3099316527434,0.13365711898042046,0.451498064447096,0,True,0.02673142379608409,completed,completed,100
6261->8687,6261,8687,1,"(10991,)",0.03,1,0.03,152.4,0.509,False,660.72,3018.097888521688,239.48350077789442,95.26410406698099,0.0,247.1046291032529,0.3739929608658023,0.5185340371999665,0,True,0.07479859217316047,completed,completed,100
6282->4428,6282,4428,1,"(11036,)",0.03,1,0.03,127.0,0.564,False,660.72,5285.608060574617,604.4959533546951,165.9258082375584,0.0,617.7700180136998,0.9349951840623861,0.5154706346611719,0,True,0.18699903681247723,completed,completed,100
6282->4429,6282,4429,1,"(11037,)",0.03,1,0.03,127.0,0.564,False,660.72,3130.681293183747,69.7942453813165,111.67993994957293,0.0,78.72864057728233,0.11915583087734945,0.44919566108203884,0,True,0.02383116617546989,completed,completed,100
6336->2427,6336,2427,1,"(11104,)",0.03,1,0.03,127.0,0.564,False,660.72,3943.555105847223,196.14380397950592,123.79608188275603,0.0,206.0474905301264,0.31185296423617626,0.4799188491501716,0,True,0.06237059284723526,completed,completed,100
6763->4305,6763,4305,1,"(12022,)",0.03,1,0.03,127.0,0.564,False,660.72,4680.788643931878,405.1499253693411,131.19581884849066,0.0,415.64559087722034,0.6290797779350108,0.5024561021580498,0,True,0.12581595558700218,completed,completed,100
6763->8756,6763,8756,1,"(12024,)",0.03,1,0.03,127.0,0.564,False,660.72,4750.484248691164,373.416525459089,155.3408349322011,0.0,385.8437922536651,0.5839747430888501,0.500423607015314,0,True,0.11679494861777003,completed,completed,100
7189->2563,7189,2563,1,"(12762,)",0.03,1,0.03,127.0,0.564,False,660.72,1676.9883255660727,49.29012177366422,47.00358706800907,0.0,53.050408739104945,0.08029181610834384,0.4309033253979895,0,True,0.01605836322166877,completed,completed,100
8014->4411,8014,4411,1,"(14953,)",0.03,1,0.03,127.0,0.564,False,660.72,3333.231263851861,118.43222905240744,104.63679583483763,0.0,126.80317271919445,0.19191665564716437,0.46382599153068577,0,True,0.038383331129432874,completed,completed,100
8058->2029,8058,2029,1,"(15008,)",0.03,1,0.03,127.0,0.564,False,660.72,3999.779863060733,237.67992935424,112.1081155903594,0.0,246.64857860146873,0.3733027282380868,0.4853657815770549,0,True,0.07466054564761736,completed,completed,100
8441->10534,8441,10534,1,"(15464,)",0.03,1,0.03,88.9,0.637,False,660.72,1818.801006696211,24.75540639699854,33.95441650786584,0.0,27.47175971762781,0.04157851997461528,0.36189145011508056,0,False,0.04157851997461528,completed,completed,100
8471->8472,8471,8472,1,"(15509,)",0.03,1,0.03,127.0,0.564,False,660.72,611.8585715770321,22.325067195996773,15.005831467926713,0.0,23.52553371343091,0.03560590524493115,0.39656558110272516,0,False,0.03560590524493115,completed,completed,100
8472->8471,8472,8471,1,"(15514,)",0.03,1,0.03,127.0,0.564,False,660.72,2055.390150686862,79.4438379813924,50.40844344559529,0.0,83.47651345704003,0.12634173849291686,0.44631951723725727,0,True,0.025268347698583372,completed,completed,100
8482->10805,8482,10805,1,"(15538,)",0.03,1,0.03,127.0,0.564,False,660.72,3463.901257532831,131.60523890255413,108.73878827647063,0.0,140.30434196467178,0.21235068102172142,0.46721340665165323,0,True,0.04247013620434428,completed,completed,100
8483->10805,8483,10805,1,"(15543,)",0.03,1,0.03,127.0,0.564,False,660.72,3354.6822390099355,195.61701583315957,73.13207281041659,0.0,201.4675816579929,0.3049212702173279,0.47749493229708234,0,True,0.06098425404346558,completed,completed,100
8534->12100,8534,12100,1,"(15629,)",0.03,1,0.03,127.0,0.564,False,660.72,2236.7044146476555,53.061558001358556,70.2146249846192,0.0,58.67872800012809,0.08881027969507217,0.43696964242029945,0,True,0.017762055939014434,completed,completed,100
8640->5163,8640,5163,1,"(15784,)",0.03,1,0.03,127.0,0.564,False,660.72,2863.5252154099003,111.14238780705348,77.49291686392034,0.0,117.34182115616711,0.1775968960469898,0.45989714370276197,0,True,0.03551937920939796,completed,completed,100
8640->8641,8640,8641,1,"(15786,)",0.03,1,0.03,127.0,0.564,False,660.72,2782.0199265090037,99.28245330441753,77.97604422586664,0.0,105.52053684248686,0.15970537722860947,0.4564718209626254,0,True,0.031941075445721896,completed,completed,100
8641->8640,8641,8640,1,"(15788,)",0.03,1,0.03,127.0,0.564,False,660.72,2149.5044264420526,66.67585949639445,60.24753835256154,0.0,71.49566256459937,0.10820871558996151,0.4422867062239989,0,True,0.0216417431179923,completed,completed,100
8687->6261,8687,6261,1,"(15819,)",0.03,1,0.03,152.4,0.509,False,660.72,2748.7865419912764,200.2658481655003,86.76348377899608,0.0,207.20692686782,0.3136077716246216,0.5123333934935674,0,True,0.06272155432492432,completed,completed,100
8746->8748,8746,8748,1,"(15905,)",0.03,1,0.03,127.0,0.564,False,660.72,2109.2991120679426,85.63503427212058,50.162967974270344,0.0,89.64807171006221,0.13568239452424963,0.44868577972050777,0,True,0.027136478904849926,completed,completed,100
8748->8746,8748,8746,1,"(15912,)",0.03,1,0.03,127.0,0.564,False,660.72,3146.7718224868836,157.91243805444606,74.8359553420517,0.0,163.8993144818102,0.24806168192549066,0.4707310889369003,0,True,0.049612336385098134,completed,completed,100
8756->6763,8756,6763,1,"(15937,)",0.03,1,0.03,127.0,0.564,False,660.72,3944.3292883711338,184.0322406971386,128.9795677297361,0.0,194.35060611551748,0.29414972471775863,0.478202158400778,0,True,0.05882994494355173,completed,completed,100
8766->10335,8766,10335,1,"(15960,)",0.03,1,0.03,127.0,0.564,False,660.72,2127.3731763189626,49.30745407308239,66.78249875100488,0.0,54.650053973162784,0.08271287984798822,0.4343576523152265,0,True,0.016542575969597646,completed,completed,100
8779->5849,8779,5849,1,"(16009,)",0.03,1,0.03,127.0,0.564,False,660.72,1700.6815167582538,36.945379211615226,53.387794174075104,0.0,41.21640274554123,0.0623810430220687,0.42375231461033164,0,True,0.01247620860441374,completed,completed,100
9328->9329,9328,9329,1,"(17312,)",0.03,1,0.03,127.0,0.564,False,660.72,3773.8240153871047,199.98290885371017,105.7748959741357,0.0,208.44490053164103,0.3154814452894434,0.47977960090854344,0,True,0.06309628905788868,completed,completed,100
9329->9328,9329,9328,1,"(17315,)",0.03,1,0.03,127.0,0.564,False,660.72,2953.8315451377684,111.21691550530582,82.79167845086145,0.0,117.84024978137474,0.1783512679824657,0.46035978134269906,0,True,0.03567025359649314,completed,completed,100
10335->8767,10335,8767,1,"(19057,)",0.04,1,0.04,127.0,0.564,False,880.96,3162.249789966854,137.94910722886857,132.35912720885267,0.0,148.5378374055768,0.16860905989554212,0.46789427791641935,0,True,0.033721811979108424,completed,completed,100
10610->12487,10610,12487,1,"(20296,)",0.04,1,0.04,127.0,0.564,False,880.96,3725.970150469537,167.7052239633514,177.22068933869653,0.0,181.8828791104471,0.20645986095900734,0.4756320812375477,0,True,0.041291972191801474,completed,completed,100
10646->7789,10646,7789,1,"(20456,)",0.04,1,0.04,88.9,0.637,False,880.96,5402.343370241758,287.164062954428,168.0900551483793,0.0,300.61126736629836,0.34123146041397834,0.4435189642480937,0,True,0.06824629208279567,completed,completed,100
10872->8587,10872,8587,1,"(21484,)",0.04,1,0.04,63.5,0.637,False,880.96,4052.831682165627,59.12313769464208,110.3383425469592,0.0,67.95020509839881,0.07713199815927943,0.3798331947821949,1,False,0.09641499769909928,completed,completed,100
11793->12558,11793,12558,1,"(24379,)",0.04,1,0.04,63.5,0.637,False,880.96,2855.826049394263,28.216620691083193,65.47356984821796,0.0,33.45450627894063,0.03797505707289846,0.3555124720001432,0,False,0.03797505707289846,completed,completed,100
12224->7788,12224,7788,1,"(25479,)",0.04,1,0.04,63.5,0.637,False,880.96,5187.237936104645,232.07984755232408,161.3972032119417,0.0,244.99162380927942,0.27809619484344283,0.42011769385191877,0,True,0.05561923896868857,completed,completed,100
12254->7465,12254,7465,1,"(25582,)",0.04,1,0.04,88.9,0.637,False,880.96,3843.7593408262524,95.67597695291987,104.64634805399473,0.0,104.04768479723944,0.11810716127547158,0.40863376298387905,0,True,0.02362143225509432,completed,completed,100
12276->8475,12276,8475,1,"(25663,)",0.04,1,0.04,127.0,0.564,False,880.96,3672.794440422037,318.9023607776786,106.7558917349339,0.0,327.4428321164733,0.3716886488790334,0.49278176463038514,0,True,0.07433772977580669,completed,completed,100
12276->8476,12276,8476,1,"(25664,)",0.04,1,0.04,127.0,0.564,False,880.96,3006.06802075223,211.5178875107922,87.3763771365315,0.0,218.50799768171473,0.24803396031796532,0.4786875181190705,0,True,0.049606792063593065,completed,completed,100
12487->10610,12487,10610,1,"(26327,)",0.04,1,0.04,127.0,0.564,False,880.96,1027.3184488654708,15.114009019200093,48.86300113149221,0.0,19.02304910971947,0.021593544666862818,0.3962130935609666,0,False,0.021593544666862818,completed,completed,100
12533->7102,12533,7102,1,"(26465,)",0.04,1,0.04,19.05,0.742,False,880.96,3477.9407582809654,14.249442709322377,76.91217562598477,0.0,20.40241675940116,0.023159299808619187,0.27720381174844577,2,False,0.03473894971292878,completed,completed,100
12557->3475,12557,3475,1,"(26550,)",0.04,1,0.04,63.5,0.637,False,880.96,3769.255743808036,56.70218753652016,88.75069200015032,0.0,63.802242896532185,0.07242354124651765,0.37720866163285327,1,False,0.09052942655814705,completed,completed,100
12826->9930,12826,9930,1,"(27491,)",0.04,1,0.04,88.9,0.637,False,880.96,4696.591762930467,158.0483593663071,141.0920946160353,0.0,169.33572693558992,0.19221727085859733,0.42510478440221156,0,True,0.03844345417171947,completed,completed,100
1854->2726,1854,2726,1,"(1632,)",0.04,1,0.04,88.9,0.637,False,880.96,1186.2531944180914,13.214135834477217,32.29574321803254,0.0,15.79779529191982,0.01793247740183416,0.34163864859842286,1,False,0.022415596752292696,completed,completed,100
2467->9344,2467,9344,1,"(3340,)",0.04,1,0.04,127.0,0.564,False,880.96,1063.5837296013226,40.54294726030049,39.74764338052943,0.0,43.72275873074284,0.049630810400861376,0.42034325993817734,0,True,0.009926162080172276,completed,completed,100
2560->2851,2560,2851,1,"(3578,)",0.04,1,0.04,127.0,0.564,False,880.96,2017.3457400081054,81.87671251078241,75.39109222658863,0.0,87.9079998889095,0.09978659631414537,0.447627149616763,0,True,0.019957319262829076,completed,completed,100
2815->2817,2815,2817,1,"(4247,)",0.04,1,0.04,127.0,0.564,False,880.96,5199.665727236187,872.2173976291919,170.02906928062336,0.0,885.8197231716417,1.0055163948098003,0.5259298867694344,0,True,0.20110327896196006,completed,completed,100
2816->2817,2816,2817,1,"(4251,)",0.04,1,0.04,127.0,0.564,False,880.96,3967.900660914828,309.2161117747681,148.28611612790274,0.0,321.0790010650003,0.3644649031340813,0.4930458357736152,0,True,0.07289298062681626,completed,completed,100
2817->2815,2817,2815,1,"(4254,)",0.04,1,0.04,127.0,0.564,False,880.96,3637.8985544378106,280.7310883766251,118.95928273011641,0.0,290.2478309950344,0.3294676614091836,0.48912525598963685,0,True,0.06589353228183673,completed,completed,100
2817->2816,2817,2816,1,"(4255,)",0.04,1,0.04,127.0,0.564,False,880.96,3585.62075665051,231.62016632129365,133.99976999139622,0.0,242.34014792060535,0.2750864374325796,0.48365559772850336,0,True,0.05501728748651592,completed,completed,100
2846->7048,2846,7048,1,"(4348,)",0.04,1,0.04,177.8,0.509,False,880.96,1016.8046677475197,132.68498179254527,47.92810481894709,0.0,136.51923017806104,0.15496643454647321,0.5061712881561522,0,True,0.030993286909294645,completed,completed,100
2851->2560,2851,2560,1,"(4362,)",0.04,1,0.04,127.0,0.564,False,880.96,1125.0268281427764,42.943648231964616,42.043859748878624,0.0,46.30715701187491,0.05256442632114387,0.42261553638938115,0,True,0.010512885264228776,completed,completed,100
4399->4314,4399,4314,1,"(6664,)",0.04,1,0.04,127.0,0.564,False,880.96,731.0216139867753,27.748637708270973,27.319322031277203,0.0,29.93418347077315,0.03397904952639524,0.405364398526116,0,True,0.006795809905279048,completed,completed,100
4422->9021,4422,9021,1,"(6744,)",0.04,1,0.04,127.0,0.564,False,880.96,4082.5375600126217,294.2140902279976,170.87869211188834,0.0,307.8843855969487,0.34948736105719747,0.4921199048091114,0,True,0.0698974722114395,completed,completed,100
4428->4429,4428,4429,1,"(6759,)",0.04,1,0.04,127.0,0.564,False,880.96,3997.000577789635,360.6060235338567,130.70191889372109,0.0,371.0621770453544,0.42120207165518797,0.49738955663365947,0,True,0.0842404143310376,completed,completed,100
4429->4428,4429,4428,1,"(6763,)",0.04,1,0.04,127.0,0.564,False,880.96,2915.4369866462303,176.09233806864341,95.33478946333175,0.0,183.71912122570996,0.20854422587371724,0.47325366548823683,0,True,0.04170884517474345,completed,completed,100
4455->4454,4455,4454,1,"(6850,)",0.04,1,0.04,88.9,0.637,False,880.96,3366.090689264468,29.909122352860457,117.3015283394882,0.0,39.293244620019514,0.04460275678807155,0.37886457219384234,0,False,0.04460275678807155,completed,completed,100
4526->12217,4526,12217,1,"(7032,)",0.04,1,0.04,127.0,0.564,False,880.96,1491.0339530163096,42.37156390286123,62.40871713745066,0.0,47.36426127385729,0.05376437213251145,0.426337258691595,0,True,0.010752874426502291,completed,completed,100
5008->8703,5008,8703,1,"(8577,)",0.04,1,0.04,127.0,0.564,False,880.96,2401.6670939650526,129.8064736362728,78.53451397265722,0.0,136.0892347540854,0.1544783358541652,0.46232675132069445,0,True,0.030895667170833044,completed,completed,100
5580->8760,5580,8760,1,"(9895,)",0.04,1,0.04,127.0,0.564,False,880.96,3322.948156594593,255.77838626696536,96.58702641834951,0.0,263.5053483804333,0.2991115923315852,0.485291491093381,0,True,0.05982231846631704,completed,completed,100
6468->8804,6468,8804,1,"(11511,)",0.04,1,0.04,127.0,0.564,False,880.96,2076.3717246004267,84.95119258742905,77.59697759363881,0.0,91.15895079492016,0.10347683299459698,0.44900290963383505,0,True,0.020695366598919396,completed,completed,100
6478->8805,6478,8805,1,"(11537,)",0.04,1,0.04,127.0,0.564,False,880.96,1297.3769681525548,49.78032089528566,48.484830695529766,0.0,53.659107350928046,0.060909811286469356,0.4284379926042375,0,True,0.012181962257293871,completed,completed,100
6871->6877,6871,6877,1,"(12119,)",0.04,1,0.04,63.5,0.637,False,880.96,4237.903022939074,73.9128092268766,115.37690979951628,0.0,83.1429620108379,0.0943776811783031,0.3862057611774141,0,False,0.0943776811783031,completed,completed,100
6877->6871,6877,6871,1,"(12124,)",0.04,1,0.04,63.5,0.637,False,880.96,3514.5605266820185,28.994776932529554,95.68391033891795,0.0,36.64948975964299,0.04160176371190859,0.36039579383779885,0,False,0.04160176371190859,completed,completed,100
6910->9116,6910,9116,1,"(12230,)",0.04,1,0.04,63.5,0.637,False,880.96,4228.723795269791,73.11579973662758,115.12700532622006,0.0,82.32596016272518,0.0934502816957923,0.3858937304182492,0,False,0.0934502816957923,completed,completed,100
7048->2846,7048,2846,1,"(12485,)",0.04,1,0.04,177.8,0.509,False,880.96,2250.407860702019,319.36884318061874,106.07522492205038,0.0,327.8548611743828,0.3721563534943502,0.5405967567145078,0,True,0.07443127069887005,completed,completed,100
7465->12254,7465,12254,1,"(13412,)",0.04,1,0.04,88.9,0.637,False,880.96,5501.906619607195,381.1192168655961,149.7894077188059,0.0,393.1023694831006,0.4462204521012311,0.4516238028229779,0,True,0.08924409042024622,completed,completed,100
7606->2896,7606,2896,1,"(13864,)",0.04,1,0.04,88.9,0.637,False,880.96,3651.43247240425,41.372037643104356,113.61171321280654,0.0,50.46097470012888,0.057279529944752175,0.38698236944150965,1,False,0.07159941243094022,completed,completed,100
7788->12224,7788,12224,1,"(14440,)",0.04,1,0.04,63.5,0.637,False,880.96,4731.657762797158,146.56261608720402,147.22215153388876,0.0,158.34038820991512,0.17973618349291126,0.40628020853746316,0,True,0.035947236698582255,completed,completed,100
7789->10646,7789,10646,1,"(14443,)",0.04,1,0.04,88.9,0.637,False,880.96,4780.239604228099,156.3176498712057,148.73374082869717,0.0,168.21634913750148,0.19094663677976467,0.42510233555201155,0,True,0.038189327355952936,completed,completed,100
7956->8720,7956,8720,1,"(14893,)",0.04,1,0.04,127.0,0.564,False,880.96,1824.9228503579163,53.654912197637096,76.38397082458096,0.0,59.76562986360357,0.06784147959453729,0.4352858818168513,0,True,0.013568295918907458,completed,completed,100
8018->8740,8018,8740,1,"(14960,)",0.04,1,0.04,127.0,0.564,False,880.96,3060.2827441966383,127.4856052949067,128.0911945410945,0.0,137.73290085819426,0.15634410286300654,0.4653202657532666,0,True,0.03126882057260131,completed,completed,100
8475->12276,8475,12276,1,"(15520,)",0.04,1,0.04,127.0,0.564,False,880.96,2662.612549633675,173.62947458775287,77.39327144268549,0.0,179.8209363031677,0.20411929747453653,0.4716345781814865,0,True,0.04082385949490731,completed,completed,100
8476->12276,8476,12276,1,"(15522,)",0.04,1,0.04,127.0,0.564,False,880.96,2148.1514596473708,129.86754824272393,62.43960242708358,0.0,134.86271643689062,0.15308608385952893,0.4608453922368517,0,True,0.03061721677190579,completed,completed,100
8486->8487,8486,8487,1,"(15548,)",0.04,1,0.04,127.0,0.564,False,880.96,1338.3307096871577,51.432740584450976,50.01533052202293,0.0,55.43396702621281,0.06292449943948966,0.4297210953061477,0,True,0.012584899887897932,completed,completed,100
8503->11200,8503,11200,1,"(15569,)",0.04,1,0.04,63.5,0.637,False,880.96,3515.6435160015794,50.23794296713202,80.6007534510678,0.0,56.68600324321744,0.06434571744825808,0.37301115601769025,0,False,0.06434571744825808,completed,completed,100
8587->10872,8587,10872,1,"(15690,)",0.04,1,0.04,63.5,0.637,False,880.96,3478.7526863306407,27.547513872414594,94.7090418853517,0.0,35.12423722324273,0.039870410941748466,0.3590618167202694,1,False,0.049838013677185586,completed,completed,100
8703->5008,8703,5008,1,"(15837,)",0.04,1,0.04,127.0,0.564,False,880.96,465.9699965942237,22.662253509508503,15.237218888631118,0.0,23.881231020598992,0.027108189952550616,0.3940270619715513,0,False,0.027108189952550616,completed,completed,100
8720->7956,8720,7956,1,"(15848,)",0.04,1,0.04,127.0,0.564,False,880.96,1012.4475845178956,28.140963487591907,42.377006097581045,0.0,31.53112397539839,0.035791777124271694,0.41039887650658935,0,True,0.007158355424854339,completed,completed,100
8740->8018,8740,8018,1,"(15891,)",0.04,1,0.04,127.0,0.564,False,880.96,1597.998746295307,45.814725811810504,66.88583552493637,0.0,51.16559265380541,0.05807935962337156,0.4293285077447766,0,True,0.011615871924674313,completed,completed,100
8760->5580,8760,5580,1,"(15949,)",0.04,1,0.04,127.0,0.564,False,880.96,2465.5955270062113,155.39735980773304,71.66664331831387,0.0,161.13069127319815,0.18290352714447664,0.46757191801304887,0,True,0.03658070542889533,completed,completed,100
8767->10335,8767,10335,1,"(15964,)",0.04,1,0.04,127.0,0.564,False,880.96,3654.7835945729603,205.28790576874377,152.97462213444587,0.0,217.52587553949945,0.24691912860913032,0.480684768278162,0,True,0.04938382572182606,completed,completed,100
8804->6468,8804,6468,1,"(16097,)",0.04,1,0.04,127.0,0.564,False,880.96,2043.1453832542923,83.20868852439033,76.35526175133185,0.0,89.31710946449687,0.10138611226899844,0.4482304153506665,0,True,0.02027722245379969,completed,completed,100
8805->6478,8805,6478,1,"(16099,)",0.04,1,0.04,127.0,0.564,False,880.96,1053.9459793278206,40.167779017373064,39.387466884593984,0.0,43.31877636814058,0.04917223979311272,0.4199759009022306,0,True,0.009834447958622546,completed,completed,100
9021->4422,9021,4422,1,"(16673,)",0.04,1,0.04,127.0,0.564,False,880.96,4083.8325937792465,294.5378043933317,170.93289704522417,0.0,308.21243615694965,0.3498597395533845,0.4921547366803703,0,True,0.0699719479106769,completed,completed,100
9344->2467,9344,2467,1,"(17359,)",0.04,1,0.04,127.0,0.564,False,880.96,608.0928815707854,23.06781022182956,22.72529968841678,0.0,24.885834196902902,0.028248540452350732,0.3980939247878995,0,False,0.028248540452350732,completed,completed,100
