soc_fraction,origin,destination,demand,retained_paths,distinct_charging_stations,refinement_round,selection_reason
0.1,1071,1059,2.785935815,5,0,0,path_count_below_K;high_demand
0.1,1071,1073,3.342972075,5,0,360,path_count_below_K;high_demand;dynamic_enrichment
0.1,1071,1328,2.012463055,5,0,0,path_count_below_K;high_demand
0.1,1071,1338,3.0454614775,5,0,0,path_count_below_K;high_demand
0.1,1071,1564,3.647193135,5,0,0,path_count_below_K;high_demand
0.1,1071,1569,2.4775589775,5,0,0,path_count_below_K;high_demand
0.1,1071,1571,1.7225693125,5,0,0,path_count_below_K;high_demand
0.1,1071,1577,1.78807081,5,0,0,path_count_below_K;high_demand
0.1,1071,1582,0.747173815,5,0,300,path_count_below_K;dynamic_enrichment
0.1,1071,1585,1.773357335,5,0,0,path_count_below_K;high_demand
0.1,1071,1632,1.327636265,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,1071,1633,2.4016242875,5,0,0,path_count_below_K;high_demand
0.1,1071,944,0.9229242375,5,0,0,path_count_below_K
0.1,1134,1142,1.4706574025,5,0,0,path_count_below_K;high_demand
0.1,1134,1151,1.75542839,5,0,0,path_count_below_K;high_demand
0.1,1134,528,1.4152926625,5,0,0,path_count_below_K;high_demand
0.1,1142,1134,0.8285993225,5,0,0,path_count_below_K
0.1,1142,528,1.3549478225,5,0,0,path_count_below_K;high_demand
0.1,1151,1142,1.6314446575,5,0,0,path_count_below_K;high_demand
0.1,1151,528,2.018167845,5,0,0,path_count_below_K;high_demand
0.1,1151,550,0.85094428,5,0,180,path_count_below_K;dynamic_enrichment
0.1,1151,560,0.911038665,5,0,0,path_count_below_K
0.1,1189,1134,0.961057935,3,0,0,path_count_below_K
0.1,1189,1142,0.7345950625,5,0,380,path_count_below_K;dynamic_enrichment
0.1,1189,450,0.014024615,5,1,340,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1189,461,0.0027288575,5,1,340,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1189,484,0.039538965,5,1,100,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1189,623,0.0092770925,5,1,120,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1189,681,0.0104008875,5,1,60,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1189,912,0.017655925,5,1,120,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1190,1224,1.8969102925,5,0,0,path_count_below_K;high_demand
0.1,1190,1252,1.31721389,5,0,0,path_count_below_K;high_demand
0.1,1190,1521,0.0743502075,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1190,1528,0.0229695425,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,419,0.069153145,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,439,0.044603985,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,447,0.0353147525,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,450,0.03700513,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,460,0.03748063,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1190,461,0.00549416,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1190,474,0.01085182,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1190,484,0.01714168,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,560,1.1012835775,5,0,0,path_count_below_K
0.1,1190,670,0.021885745,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1190,681,0.02499093,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,693,0.043071435,5,1,0,path_count_below_K;low_station_diversity
0.1,1190,707,0.060555015,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1190,717,1.956157955,5,0,0,path_count_below_K;high_demand
0.1,1190,726,2.3707883625,5,0,0,path_count_below_K;high_demand
0.1,1190,754,1.338421255,5,0,0,path_count_below_K;high_demand
0.1,1190,777,1.4287498325,5,0,0,path_count_below_K;high_demand
0.1,1190,912,0.04111396,5,1,120,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1224,1190,1.34746937,5,0,0,path_count_below_K;high_demand
0.1,1224,1225,1.999273995,5,0,0,path_count_below_K;high_demand
0.1,1224,1252,2.7619070375,5,0,0,path_count_below_K;high_demand
0.1,1224,1431,1.369259715,5,0,0,path_count_below_K;high_demand
0.1,1224,1528,0.0152263075,5,1,0,path_count_below_K;low_station_diversity
0.1,1224,239,0.001279835,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1224,250,0.0046090225,5,1,360,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1224,258,0.024671925,5,1,200,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1224,419,0.07023078,5,1,140,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1224,447,0.03965902,5,1,200,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1224,450,0.0270189625,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,460,0.016245185,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,461,0.00971208,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,468,0.003679725,5,1,40,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1224,474,0.00697559,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1224,484,0.0121206075,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,613,0.0148836025,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,623,0.0192836775,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,630,0.02000831,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,642,0.04432782,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,643,0.0268207425,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,654,0.02887838,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,656,0.05198862,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,667,0.040854285,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,670,0.011543895,5,1,320,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1224,681,0.0186608525,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,693,0.040720465,5,1,0,path_count_below_K;high_overlap;low_station_diversity
0.1,1224,726,1.288000025,5,0,0,path_count_below_K;high_demand
0.1,1224,777,1.32162115,5,0,0,path_count_below_K;high_demand
0.1,1224,912,0.0274361175,5,1,120,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1225,1142,0.736808815,5,0,380,path_count_below_K;dynamic_enrichment
0.1,1225,1190,1.9680844175,5,0,0,path_count_below_K;high_demand
0.1,1225,1224,3.6015237475,5,0,0,path_count_below_K;high_demand
0.1,1225,1252,1.6731321575,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,1225,1431,4.3154959175,5,0,0,path_count_below_K;high_demand
0.1,1225,450,0.1336495825,5,1,0,path_count_below_K;low_station_diversity
0.1,1225,681,0.0102263325,5,1,0,path_count_below_K;low_station_diversity
0.1,1225,707,0.009212785,5,1,0,path_count_below_K;low_station_diversity
0.1,1225,777,1.0935994925,5,0,0,path_count_below_K
0.1,1225,912,0.0239796275,5,1,120,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1250,1252,0.86650236,5,0,0,path_count_below_K
0.1,1252,1190,0.78313673,5,0,240,path_count_below_K;dynamic_enrichment
0.1,1252,1224,2.0885145125,5,0,0,path_count_below_K;high_demand
0.1,1252,1225,0.8906958275,5,0,200,path_count_below_K;dynamic_enrichment
0.1,1252,1250,1.22284817,5,0,0,path_count_below_K
0.1,1252,1255,1.59516226,5,0,0,path_count_below_K;high_demand
0.1,1252,1301,0.2514191525,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1305,0.1930102625,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1361,0.24870377,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1431,2.07326633,5,0,0,path_count_below_K;high_demand
0.1,1252,1432,1.9483329525,5,0,0,path_count_below_K;high_demand
0.1,1252,1435,1.657617995,5,0,0,path_count_below_K;high_demand
0.1,1252,1521,0.0718549925,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,1528,0.0264870575,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1629,0.23949575,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1662,0.0074063375,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1672,0.0036675425,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1684,0.012505135,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,1686,0.0161717625,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,172,0.049764415,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,222,0.0062187925,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,233,0.00935367,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,239,0.000667905,5,1,20,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,250,0.003006625,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,321,0.1609564225,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,331,0.2711481975,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,334,0.159393855,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,336,0.226193005,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,342,0.1676238675,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,345,0.1771405075,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,439,0.0079040675,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,447,0.02184658,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,450,0.04898007,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,451,0.00972586,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,46,0.0801472325,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,460,0.0226075675,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,461,0.0084473675,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,468,0.002304395,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,474,0.003640335,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,484,0.0069578875,5,1,20,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,487,0.0507319975,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,49,0.13556475,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,504,0.0089282675,5,1,120,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,592,0.1465182275,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,598,0.0942099275,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,601,0.0584786425,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,613,0.01577822,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,623,0.02468545,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,630,0.0183305725,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,642,0.03343807,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,643,0.0189017675,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,654,0.020480685,5,1,120,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,656,0.024940465,5,1,100,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,667,0.0476939025,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,670,0.02279497,5,1,120,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,681,0.026631805,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,707,0.014323755,5,1,80,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1252,784,1.0711584,5,0,0,path_count_below_K
0.1,1252,797,0.9696535025,5,0,0,path_count_below_K
0.1,1252,889,0.1814127975,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1252,912,0.026872285,5,1,80,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1255,1431,0.7584337325,5,0,260,path_count_below_K;dynamic_enrichment
0.1,1260,1271,1.4792234625,5,0,0,path_count_below_K;high_demand
0.1,1260,1431,1.1756512575,5,0,0,path_count_below_K
0.1,1260,1457,0.8423659575,5,0,220,path_count_below_K;dynamic_enrichment
0.1,128,134,1.5315004675,5,0,0,path_count_below_K;high_demand
0.1,1289,1271,0.8871793025,5,0,200,path_count_below_K;dynamic_enrichment
0.1,130,134,0.8217352575,5,0,0,path_count_below_K
0.1,130,342,1.197940565,5,0,0,path_count_below_K
0.1,1305,1361,1.1312723025,5,0,220,path_count_below_K;dynamic_enrichment
0.1,131,134,0.747782345,5,0,300,path_count_below_K;dynamic_enrichment
0.1,1311,1328,1.30219404,5,0,0,path_count_below_K;high_demand
0.1,1311,1782,0.87622543,5,0,260,path_count_below_K;dynamic_enrichment
0.1,1321,1338,1.7043178675,5,0,0,path_count_below_K;high_demand
0.1,1328,1338,1.04625546,5,0,0,path_count_below_K
0.1,1328,1347,0.7493842825,5,0,300,path_count_below_K;dynamic_enrichment
0.1,1338,1328,0.7253535125,5,0,420,path_count_below_K;dynamic_enrichment
0.1,134,128,1.0250699775,5,0,200,path_count_below_K;dynamic_enrichment
0.1,134,377,1.4161046025,5,0,0,path_count_below_K;high_demand
0.1,1347,1328,0.7752045475,5,0,240,path_count_below_K;dynamic_enrichment
0.1,1361,1782,1.84185458,5,0,360,path_count_below_K;high_demand;dynamic_enrichment
0.1,1364,1782,0.7447859375,5,0,300,path_count_below_K;dynamic_enrichment
0.1,1430,1431,0.77210701,5,0,260,path_count_below_K;dynamic_enrichment
0.1,1431,1255,1.3049047,5,0,0,path_count_below_K;high_demand
0.1,1431,1271,1.1593266875,5,0,120,path_count_below_K;dynamic_enrichment
0.1,1431,1430,3.4879156175,5,0,0,path_count_below_K;high_demand
0.1,1431,1432,0.7994097175,5,0,200,path_count_below_K;dynamic_enrichment
0.1,1431,1435,1.800386345,2,0,0,path_count_below_K;high_demand
0.1,1431,1457,2.3758414125,5,0,0,path_count_below_K;high_demand
0.1,1432,1252,0.941923695,5,0,0,path_count_below_K
0.1,1432,1431,1.2287675975,5,0,0,path_count_below_K
0.1,1432,1435,1.0606275425,3,0,0,path_count_below_K
0.1,1433,1431,0.9643555725,4,0,0,path_count_below_K
0.1,1433,1432,0.7465882975,5,0,300,path_count_below_K;dynamic_enrichment
0.1,1433,1435,0.8266255525,5,0,0,path_count_below_K
0.1,1435,1431,1.2816758175,2,0,0,path_count_below_K
0.1,144,389,0.8935146,5,0,260,path_count_below_K;dynamic_enrichment
0.1,1500,128,0.0033792775,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1500,145,0.003288255,5,1,320,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1500,160,0.0040919775,5,1,100,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1500,168,0.017033105,5,1,100,path_count_below_K;high_overlap;low_station_diversity;dynamic_enrichment
0.1,1500,39,0.0005239525,5,1,0,path_count_below_K;low_station_diversity
0.1,1500,46,0.0007933525,5,1,0,path_count_below_K;low_station_diversity
0.1,1500,52,0.0019030825,5,1,0,path_count_below_K;low_station_diversity
0.1,1500,71,0.000271015,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1500,77,3.0175e-05,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1500,82,4.9175e-05,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1500,83,9.95e-06,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1500,85,0.0006903225,5,1,0,path_count_below_K;low_station_diversity
0.1,1500,94,0.0007274,5,1,400,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,104,0.0002525675,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,128,0.0014566,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,145,0.00186207,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,156,0.0034172375,5,1,140,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,160,0.0024048275,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,163,0.004058245,5,1,60,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,1657,0.00198795,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,1659,0.002471835,5,1,20,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,1661,0.00607945,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,1665,0.0036524025,5,1,60,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,1672,0.0045815075,5,1,60,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,1679,0.0060118725,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,168,0.00728125,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,324,0.0002783475,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,331,0.0002522275,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,334,0.0002937625,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,336,0.0004341525,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,342,0.0005557375,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,345,0.00075556,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,363,0.0003287525,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,365,0.000422195,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,39,0.000320305,5,1,320,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,4,0.01085671,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,46,0.000337215,5,1,320,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,49,0.0007397325,5,1,140,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,52,0.00081992,5,1,40,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,85,0.0003886125,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1513,94,0.0004224425,5,1,160,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,1528,1551,0.7746788625,5,0,260,path_count_below_K;dynamic_enrichment
0.1,1564,1074,0.8046521325,5,0,180,path_count_below_K;dynamic_enrichment
0.1,1569,1577,0.94937994,5,0,0,path_count_below_K
0.1,160,168,0.70719234,5,0,420,path_count_below_K;dynamic_enrichment
0.1,160,407,0.9785561925,5,0,0,path_count_below_K
0.1,1632,1585,0.90843398,5,0,0,path_count_below_K
0.1,168,4,0.724272905,5,0,420,path_count_below_K;dynamic_enrichment
0.1,1720,1723,0.75034837,5,0,420,path_count_below_K;dynamic_enrichment
0.1,1721,1723,1.4158934375,5,0,0,path_count_below_K;high_demand
0.1,189,191,0.75683127,5,0,260,path_count_below_K;dynamic_enrichment
0.1,252,258,0.8833910775,5,0,240,path_count_below_K;dynamic_enrichment
0.1,271,288,1.0000250825,5,0,280,path_count_below_K;dynamic_enrichment
0.1,278,279,0.848790915,5,0,0,path_count_below_K
0.1,278,550,1.046657255,5,0,0,path_count_below_K
0.1,288,312,0.8001263775,5,0,420,path_count_below_K;dynamic_enrichment
0.1,288,33,0.7508743325,5,0,380,path_count_below_K;dynamic_enrichment
0.1,288,34,0.8919518725,5,0,360,path_count_below_K;dynamic_enrichment
0.1,297,299,0.944278265,5,0,0,path_count_below_K
0.1,297,324,1.1750189525,5,0,220,path_count_below_K;dynamic_enrichment
0.1,297,33,0.773445845,5,0,260,path_count_below_K;dynamic_enrichment
0.1,297,41,0.8430854425,5,0,220,path_count_below_K;dynamic_enrichment
0.1,310,299,1.1973269875,5,0,280,path_count_below_K;dynamic_enrichment
0.1,310,312,1.84389456,5,0,360,path_count_below_K;high_demand;dynamic_enrichment
0.1,310,317,1.492142015,5,0,0,path_count_below_K;high_demand
0.1,310,324,2.1022286975,5,0,0,path_count_below_K;high_demand
0.1,310,336,1.70655425,5,0,0,path_count_below_K;high_demand
0.1,310,39,1.0308809125,5,0,120,path_count_below_K;dynamic_enrichment
0.1,310,41,1.495792905,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,310,46,0.837833515,5,0,240,path_count_below_K;dynamic_enrichment
0.1,315,321,0.77099782,5,0,260,path_count_below_K;dynamic_enrichment
0.1,317,324,0.9459193925,5,0,180,path_count_below_K;dynamic_enrichment
0.1,321,324,1.05802233,5,0,0,path_count_below_K
0.1,324,312,0.751595225,5,0,280,path_count_below_K;dynamic_enrichment
0.1,324,317,0.918930535,5,0,0,path_count_below_K
0.1,324,321,0.7873530375,5,0,220,path_count_below_K;dynamic_enrichment
0.1,324,336,1.7027427725,5,0,180,path_count_below_K;dynamic_enrichment
0.1,324,342,1.0978911375,5,0,120,path_count_below_K;dynamic_enrichment
0.1,324,41,1.3502323075,5,0,0,path_count_below_K;high_demand
0.1,331,334,0.8435580275,5,0,0,path_count_below_K
0.1,331,336,0.7173927725,5,0,420,path_count_below_K;dynamic_enrichment
0.1,334,336,1.0910599025,5,0,120,path_count_below_K;dynamic_enrichment
0.1,334,342,0.8886604575,5,0,0,path_count_below_K
0.1,336,324,1.32326125,5,0,0,path_count_below_K;high_demand
0.1,336,334,1.3584444025,5,0,0,path_count_below_K;high_demand
0.1,336,342,1.806687015,5,0,0,path_count_below_K;high_demand
0.1,336,52,0.9929360975,5,0,360,path_count_below_K;dynamic_enrichment
0.1,342,334,0.8611075325,5,0,0,path_count_below_K
0.1,342,336,1.4448193625,5,0,0,path_count_below_K;high_demand
0.1,342,49,1.0625097625,5,0,120,path_count_below_K;dynamic_enrichment
0.1,361,363,1.1441375075,5,0,0,path_count_below_K
0.1,361,375,2.0338693275,5,0,0,path_count_below_K;high_demand
0.1,361,377,1.5348940025,5,0,0,path_count_below_K;high_demand
0.1,361,379,1.688774495,5,0,0,path_count_below_K;high_demand
0.1,41,317,0.815243805,5,0,0,path_count_below_K
0.1,41,324,1.56475915,5,0,0,path_count_below_K;high_demand
0.1,41,39,1.436061015,5,0,0,path_count_below_K;high_demand
0.1,46,39,0.8941573275,5,0,280,path_count_below_K;dynamic_enrichment
0.1,46,41,1.6430196275,5,0,0,path_count_below_K;high_demand
0.1,46,49,1.7456947475,5,0,0,path_count_below_K;high_demand
0.1,46,52,1.6169454825,5,0,0,path_count_below_K;high_demand
0.1,49,46,0.88758397,5,0,180,path_count_below_K;dynamic_enrichment
0.1,49,52,1.122389345,5,0,240,path_count_below_K;dynamic_enrichment
0.1,503,1709,1.4642952125,5,0,0,path_count_below_K;high_demand
0.1,503,258,1.75191284,5,0,0,path_count_below_K;high_demand
0.1,503,519,0.77559637,5,0,220,path_count_below_K;dynamic_enrichment
0.1,516,160,0.004946505,5,1,420,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,516,4,0.022520765,5,1,180,path_count_below_K;low_station_diversity;dynamic_enrichment
0.1,52,104,1.89268139,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,52,130,1.6837725325,5,0,0,path_count_below_K;high_demand
0.1,52,134,1.6785846225,5,0,0,path_count_below_K;high_demand
0.1,52,336,2.066009665,5,0,200,path_count_below_K;high_demand;dynamic_enrichment
0.1,52,342,2.520712795,5,0,0,path_count_below_K;high_demand
0.1,52,345,1.3343297775,5,0,0,path_count_below_K;high_demand
0.1,52,46,2.237328765,5,0,0,path_count_below_K;high_demand
0.1,52,49,3.0649544525,5,0,0,path_count_below_K;high_demand
0.1,528,1134,1.7251425575,5,0,0,path_count_below_K;high_demand
0.1,528,1142,3.2939786475,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,528,1151,2.8084736475,5,0,0,path_count_below_K;high_demand
0.1,528,1190,2.3298701075,5,0,200,path_count_below_K;high_demand;dynamic_enrichment
0.1,528,321,1.43674781,5,0,0,path_count_below_K;high_overlap;high_demand
0.1,528,352,0.88381111,5,0,380,path_count_below_K;dynamic_enrichment
0.1,528,375,0.7531680975,5,0,280,path_count_below_K;dynamic_enrichment
0.1,528,377,0.7205025125,5,0,420,path_count_below_K;dynamic_enrichment
0.1,528,52,0.9811273475,5,0,0,path_count_below_K
0.1,528,539,1.3323985675,5,0,0,path_count_below_K;high_demand
0.1,528,550,2.9422736475,5,0,0,path_count_below_K;high_demand
