link_id,from_node,to_node,type,length_miles,capacity_dry_vehph,capacity_flood_vehph,t0_dry_min,t0_flood_min,is_closed,station_id,source_init_node_label,source_term_node_label,source_edge_type,source_flood_depth_mm,source_flood_affected,source_retain_in_flood_network,source_capacity,source_capacity_raw_vehph,inferred_lanes,capacity_per_lane_vehph,modeled_capacity_dry_vehph,source_length_miles,source_free_flow_time_file_min,source_free_flow_time_min,computed_free_flow_time_min,source_speed_mph,nominal_speed_kmh,flood_safe_speed_kmh,operational_speed_flood_kmh,flood_capacity_retention_ratio,computed_flood_free_flow_time_min,road_component_id,source_original_init_node,source_original_term_node,source_link_type,repair_candidate_flooded_road,fortified_road,fortified_station,active_in_plan,active_in_scenario,total_flow_veh_per_period,ev_flow_veh_per_period,non_ev_flow_veh_per_period,travel_time_min,total_vehicle_min,ev_vehicle_min,non_ev_vehicle_min
CRL000018,18,10310,road,0.51,9500.0,6051.5,1.224,1.2240000000000002,0,,18,10310,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.51,0.0,1.224,1.224,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2240000000000002,18->10310,18,10310,3.0,1,0,0,1,1,497.59000000000003,0.0,497.59000000000003,1.2240001036148693,609.0502115577228,0.0,609.0502115577228
CRL000019,19,10311,road,0.43,9500.0,6051.5,1.032,1.032,0,,19,10311,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,19->10311,19,10311,3.0,1,0,0,1,1,407.02,0.0,407.02,1.0320000391108077,420.04465591888095,0.0,420.04465591888095
CRL000020,20,10312,road,0.5,9500.0,6051.5,1.2,1.2,0,,20,10312,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,20->10312,20,10312,3.0,1,0,0,1,1,160.03790082999998,30.95790083,129.07999999999998,1.200000001086993,192.04548116996006,37.14948102965102,154.896000140309
CRL000021,21,10313,road,0.43,9500.0,6051.5,1.032,1.032,0,,21,10313,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,21->10313,21,10313,3.0,1,0,0,1,1,507.46000000000004,0.0,507.46000000000004,1.0320000945020105,523.6987679559903,0.0,523.6987679559903
CRL000022,22,10314,road,0.5,9500.0,6051.5,1.2,1.2,0,,22,10314,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,22->10314,22,10314,3.0,1,0,0,1,1,1445.58,0.0,1445.58,1.2000072360883327,1734.706460344572,0.0,1734.706460344572
CRL000023,23,10315,road,0.43,9500.0,6051.5,1.032,1.032,0,,23,10315,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,23->10315,23,10315,3.0,1,0,0,1,1,395.47,0.0,395.47,1.032000034856836,408.1250537848329,0.0,408.1250537848329
CRL000024,24,10316,road,0.5,9500.0,6051.5,1.2,1.2,0,,24,10316,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,24->10316,24,10316,3.0,1,0,0,1,1,480.01,0.0,480.01,1.2000000879703816,576.0120422266629,0.0,576.0120422266629
CRL000025,25,10317,road,0.43,9500.0,6051.5,1.032,1.032,0,,25,10317,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,55.464675,40.2336,0.637,1.032,25->10317,25,10317,3.0,1,0,0,1,1,443.64,0.0,443.64,1.0320000552022237,457.8365044899145,0.0,457.8365044899145
CRL000026,26,10318,road,0.5,9500.0,6051.5,1.2,1.2,0,,26,10318,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,55.464675,40.2336,0.637,1.2,26->10318,26,10318,3.0,1,0,0,1,1,652.2855276600002,33.74552766,618.5400000000002,1.20000029997586,782.7428288619125,40.494643314843685,742.2481855470687
CRL000027,27,10319,road,0.43,9500.0,6051.5,1.032,1.032,0,,27,10319,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,27->10319,27,10319,3.0,1,0,0,1,1,446.53,0.0,446.53,1.0320000566547536,460.8189852980471,0.0,460.8189852980471
CRL000028,28,10320,road,0.93,9500.0,6051.5,2.232,2.232,0,,28,10320,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.93,0.0,2.232,2.232,25.0,40.2336,55.464675,40.2336,0.637,2.232,28->10320,28,10320,3.0,1,0,0,1,1,859.0600000000001,0.0,859.0600000000001,2.232001678580875,1917.4233620016867,0.0,1917.4233620016867
CRL000029,29,10321,road,0.93,9500.0,6051.5,2.232,2.232,0,,29,10321,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.93,0.0,2.232,2.232,25.0,40.2336,55.464675,40.2336,0.637,2.232,29->10321,29,10321,3.0,1,0,0,1,1,374.37,0.0,374.37,2.232000060541397,835.5938626648827,0.0,835.5938626648827
CRL000030,30,10322,road,0.92,9500.0,7049.0,2.208,2.208,0,,30,10322,road_original,44.45,1,1,100000.0,100000.0,5,1900.0,9500.0,0.92,0.0,2.208,2.208,25.0,40.2336,64.14661725,40.2336,0.742,2.208,30->10322,30,10322,3.0,1,0,0,1,1,208.76999999999998,0.0,208.76999999999998,2.2080000031460645,460.96416065680387,0.0,460.96416065680387
CRL000031,31,10323,road,0.39,9500.0,5357.999999999999,0.936,1.2053622169729792,0,,31,10323,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.39,0.0,0.936,0.936,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.2053622169729792,31->10323,31,10323,3.0,1,0,0,1,1,327.03999999999996,0.0,327.03999999999996,1.2053622479554804,394.2016695713603,0.0,394.2016695713603
CRL000032,33,10325,road,0.54,9500.0,6051.5,1.2960000000000003,1.2960000000000003,0,,33,10325,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.54,0.0,1.2960000000000003,1.2960000000000003,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2960000000000003,33->10325,33,10325,3.0,1,0,0,1,1,1545.6920018,55.3820018,1490.3100000000002,1.2960102152954018,2003.2326240331988,71.77564007630833,1931.4569839568906
CRL000033,34,10326,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,34,10326,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,34->10326,34,10326,3.0,1,0,0,1,1,2096.72093633,52.250936329999995,2044.47,1.5454032846271069,3240.2794219508046,80.74876862922382,3159.530653321581
CRL000034,35,10327,road,0.3,9500.0,5357.999999999999,0.72,0.9272017053638302,0,,35,10327,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.3,0.0,0.72,0.72,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.9272017053638302,35->10327,35,10327,3.0,1,0,0,1,1,865.79,0.0,865.79,0.9272028759944676,802.7629780072501,0.0,802.7629780072501
CRL000035,36,10328,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,36,10328,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,36->10328,36,10328,3.0,1,0,0,1,1,2012.73,0.0,2012.73,1.5453931605934281,3110.4591761212105,0.0,3110.4591761212105
CRL000036,37,10329,road,0.42,9500.0,6051.5,1.008,1.008,0,,37,10329,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.42,0.0,1.008,1.008,25.0,40.2336,44.90487900000001,40.2336,0.637,1.008,37->10329,37,10329,3.0,1,0,0,1,1,2307.52,0.0,2307.52,1.0080394635833538,2326.0712230078607,0.0,2326.0712230078607
CRL000037,38,10330,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,38,10330,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,38->10330,38,10330,3.0,1,0,0,1,1,1499.5900000000001,0.0,1499.5900000000001,1.5453537349596855,2317.397007408195,0.0,2317.397007408195
CRL000038,39,10331,road,0.48,9500.0,5357.999999999999,1.152,1.483522728582128,0,,39,10331,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.48,0.0,1.152,1.152,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.483522728582128,39->10331,39,10331,3.0,1,0,0,1,1,4394.288496420001,43.33849642,4350.950000000001,1.4847656505723856,6524.488618189794,64.34751083187031,6460.141107357922
CRL000039,40,10332,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,40,10332,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,40->10332,40,10332,3.0,1,0,0,1,1,1847.6600000000003,0.0,1847.6600000000003,1.5453766431274911,2855.3306084409405,0.0,2855.3306084409405
CRL000040,41,10333,road,0.55,9500.0,6051.5,1.32,1.32,0,,41,10333,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.55,0.0,1.32,1.32,25.0,40.2336,44.90487900000001,40.2336,0.637,1.32,41->10333,41,10333,3.0,1,0,0,1,1,3979.0218076600004,143.67180766,3835.3500000000004,1.320456912772417,5254.126851996846,189.71243159515612,5064.41442040169
CRL000041,42,10334,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,42,10334,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,42->10334,42,10334,3.0,1,0,0,1,1,2254.3100000000004,0.0,2254.3100000000004,1.5454258509242198,3483.8689499969787,0.0,3483.8689499969787
CRL000042,43,10335,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,43,10335,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,43->10335,43,10335,3.0,1,0,0,1,1,3228.1400000000003,0.0,3228.1400000000003,1.545713250675476,4989.778773035532,0.0,4989.778773035532
CRL000043,44,10336,road,0.41,9500.0,5357.999999999999,0.9839999999999999,1.2671756639972345,0,,44,10336,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.41,0.0,0.9839999999999999,0.9839999999999999,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.2671756639972345,44->10336,44,10336,3.0,1,0,0,1,1,757.31,0.0,757.31,1.2671766005386622,959.6455113539342,0.0,959.6455113539342
CRL000044,45,10337,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,45,10337,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,45->10337,45,10337,3.0,1,0,0,1,1,2475.8099999999995,0.0,2475.8099999999995,1.5454666386858553,3826.281758724827,0.0,3826.281758724827
CRL000045,46,10338,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,46,10338,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,46->10338,46,10338,3.0,1,0,0,1,1,3871.7383400400004,136.98834004,3734.7500000000005,1.5461164410457195,5986.158302962907,211.79992476740563,5774.358378195502
CRL000046,47,10339,road,0.43,9500.0,5357.999999999999,1.032,1.32898911102149,0,,47,10339,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.32898911102149,47->10339,47,10339,3.0,1,0,0,1,1,4098.769999999999,0.0,4098.769999999999,1.3298319236240792,5450.675193592665,0.0,5450.675193592665
CRL000047,48,10340,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,48,10340,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,48->10340,48,10340,3.0,1,0,0,1,1,2101.33,0.0,2101.33,1.545403876658479,3247.4035281387614,0.0,3247.4035281387614
CRL000048,49,10341,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,49,10341,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,49->10341,49,10341,3.0,1,0,0,1,1,3610.75395113,92.69395113,3518.06,1.5459263902155165,5581.959821626814,143.2980252652144,5438.6617963616
CRL000049,50,10342,road,0.5,9500.0,4835.5,1.2,2.824940950465795,0,,50,10342,road_original,177.8,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,17.090736000000007,17.090736000000007,0.509,2.824940950465795,50->10342,50,10342,3.0,1,0,0,1,1,4656.85,0.0,4656.85,2.8294410183058587,13176.28240609764,0.0,13176.28240609764
CRL000050,51,10343,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,51,10343,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,51->10343,51,10343,3.0,1,0,0,1,1,1841.54,0.0,1841.54,1.5453761096235943,2845.8719209162336,0.0,2845.8719209162336
CRL000051,52,10344,road,0.5,9500.0,4835.5,1.2,2.824940950465795,0,,52,10344,road_original,177.8,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,17.090736000000007,17.090736000000007,0.509,2.824940950465795,52->10344,52,10344,3.0,1,0,0,1,1,2545.5680450299997,281.13804503,2264.43,2.825342731013208,7192.102172325012,794.3113319367745,6397.790840388238
CRL000052,53,10345,road,0.52,9500.0,5357.999999999999,1.2480000000000002,1.607149622630639,0,,53,10345,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.52,0.0,1.2480000000000002,1.2480000000000002,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.607149622630639,53->10345,53,10345,3.0,1,0,0,1,1,3147.6799999999994,0.0,3147.6799999999994,1.6075041208125376,5059.908570999207,0.0,5059.908570999207
CRL000053,54,4051,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,54,4051,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,54->4051,54,4051,3.0,1,0,0,1,1,502.98,0.0,502.98,0.37088073548301065,186.5455923332447,0.0,186.5455923332447
CRL000054,55,2447,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,55,2447,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,55->2447,55,2447,3.0,1,0,0,1,1,640.3600000000001,0.0,640.3600000000001,0.37088082227400837,237.49724335138404,0.0,237.49724335138404
CRL000055,56,4053,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,56,4053,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,56->4053,56,4053,3.0,1,0,0,1,1,525.6200000000001,0.0,525.6200000000001,0.3708807457543234,194.9423375833875,0.0,194.9423375833875
CRL000056,57,4056,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,57,4056,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,57->4056,57,4056,3.0,1,0,0,1,1,315.0,0.0,315.0,0.3708806903504044,116.82741746037738,0.0,116.82741746037738
CRL000057,58,4065,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,58,4065,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,58->4065,58,4065,3.0,1,0,0,1,1,913.7900000000002,0.0,913.7900000000002,0.40178803513097877,367.1498886223372,0.0,367.1498886223372
CRL000058,59,2462,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,59,2462,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,59->2462,59,2462,3.0,1,0,0,1,1,783.71222539,173.69222538999998,610.02,0.4017877462369284,314.8859687377757,69.78740777832469,245.09856095945108
CRL000059,61,10352,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,61,10352,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,61->10352,61,10352,3.0,1,0,0,1,1,161.14,0.0,161.14,0.4017874062663624,64.74402264576163,0.0,64.74402264576163
CRL000060,62,7517,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,62,7517,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,62->7517,62,7517,3.0,1,0,0,1,1,169.79999999999998,0.0,169.79999999999998,0.40178740640814553,68.2235016081031,0.0,68.2235016081031
CRL000061,63,9339,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,63,9339,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,63->9339,63,9339,3.0,1,0,0,1,1,479.3800000000001,0.0,479.3800000000001,0.40178745333492827,192.60886937969795,0.0,192.60886937969795
CRL000062,64,10353,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,64,10353,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,64->10353,64,10353,3.0,1,0,0,1,1,396.05100057999994,65.39100058,330.6599999999999,0.4017874278700953,159.1283128284158,26.27328192889011,132.85503089952567
CRL000063,65,10354,road,0.15,9500.0,5357.999999999999,0.36,0.4636008526819151,0,,65,10354,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.15,0.0,0.36,0.36,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.4636008526819151,65->10354,65,10354,3.0,1,0,0,1,1,1189.06,0.0,1189.06,0.4636029350366171,551.2517059346399,0.0,551.2517059346399
