link_id,from_node,to_node,type,length_miles,capacity_dry_vehph,capacity_flood_vehph,t0_dry_min,t0_flood_min,is_closed,station_id,source_init_node_label,source_term_node_label,source_edge_type,source_flood_depth_mm,source_flood_affected,source_retain_in_flood_network,source_capacity,source_capacity_raw_vehph,inferred_lanes,capacity_per_lane_vehph,modeled_capacity_dry_vehph,source_length_miles,source_free_flow_time_file_min,source_free_flow_time_min,computed_free_flow_time_min,source_speed_mph,nominal_speed_kmh,flood_safe_speed_kmh,operational_speed_flood_kmh,flood_capacity_retention_ratio,computed_flood_free_flow_time_min,road_component_id,source_original_init_node,source_original_term_node,source_link_type,repair_candidate_flooded_road,fortified_road,fortified_station,active_in_plan,active_in_scenario,total_flow_veh_per_period,ev_flow_veh_per_period,non_ev_flow_veh_per_period,travel_time_min,total_vehicle_min,ev_vehicle_min,non_ev_vehicle_min
CRL000011,11,10303,road,0.45,9500.0,5357.999999999999,1.08,1.3908025580457453,0,,11,10303,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.45,0.0,1.08,1.08,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.3908025580457453,11->10303,11,10303,3.0,1,0,0,1,1,183.34000000000003,0.0,183.34000000000003,1.3908025615766808,254.9897416394687,0.0,254.9897416394687
CRL000012,12,10304,road,0.5,9500.0,6051.5,1.2,1.2,0,,12,10304,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,12->10304,12,10304,3.0,1,0,0,1,1,205.06857627,6.9385762699999995,198.13,1.200000002930433,246.0822921249397,8.326291544333031,237.75600058060667
CRL000013,13,10305,road,0.44,9500.0,6051.5,1.056,1.0559999999999998,0,,13,10305,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.44,0.0,1.056,1.056,25.0,40.2336,44.90487900000001,40.2336,0.637,1.0559999999999998,13->10305,13,10305,3.0,1,0,0,1,1,99.32,0.0,99.32,1.056000000141894,104.88192001409291,0.0,104.88192001409291
CRL000014,14,10306,road,0.5,9500.0,6051.5,1.2,1.2,0,,14,10306,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,14->10306,14,10306,3.0,1,0,0,1,1,398.84999999999997,0.0,398.84999999999997,1.2000000419347174,478.620016725662,0.0,478.620016725662
CRL000015,15,10307,road,0.44,9500.0,6051.5,1.056,1.0559999999999998,0,,15,10307,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.44,0.0,1.056,1.056,25.0,40.2336,44.90487900000001,40.2336,0.637,1.0559999999999998,15->10307,15,10307,3.0,1,0,0,1,1,103.83999999999999,0.0,103.83999999999999,1.0560000001695415,109.65504001760519,0.0,109.65504001760519
CRL000016,16,10308,road,0.51,9500.0,6051.5,1.224,1.2240000000000002,0,,16,10308,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.51,0.0,1.224,1.224,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2240000000000002,16->10308,16,10308,3.0,1,0,0,1,1,184.96,0.0,184.96,1.2240000019780934,226.39104036586818,0.0,226.39104036586818
CRL000017,17,10309,road,0.44,9500.0,6051.5,1.056,1.0559999999999998,0,,17,10309,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.44,0.0,1.056,1.056,25.0,40.2336,44.90487900000001,40.2336,0.637,1.0559999999999998,17->10309,17,10309,3.0,1,0,0,1,1,0.03,0.0,0.03,1.0559999999999998,0.03167999999999999,0.0,0.03167999999999999
CRL000018,18,10310,road,0.51,9500.0,6051.5,1.224,1.2240000000000002,0,,18,10310,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.51,0.0,1.224,1.224,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2240000000000002,18->10310,18,10310,3.0,1,0,0,1,1,497.59,0.0,497.59,1.2240001036148693,609.0502115577228,0.0,609.0502115577228
CRL000019,19,10311,road,0.43,9500.0,6051.5,1.032,1.032,0,,19,10311,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,19->10311,19,10311,3.0,1,0,0,1,1,407.0199999999999,0.0,407.0199999999999,1.0320000391108077,420.0446559188809,0.0,420.0446559188809
CRL000020,20,10312,road,0.5,9500.0,6051.5,1.2,1.2,0,,20,10312,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,20->10312,20,10312,3.0,1,0,0,1,1,160.03790082999998,30.95790083,129.07999999999998,1.200000001086993,192.04548116996006,37.14948102965102,154.896000140309
CRL000021,21,10313,road,0.43,9500.0,6051.5,1.032,1.032,0,,21,10313,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,21->10313,21,10313,3.0,1,0,0,1,1,507.4599999999999,0.0,507.4599999999999,1.0320000945020105,523.6987679559902,0.0,523.6987679559902
CRL000022,22,10314,road,0.5,9500.0,6051.5,1.2,1.2,0,,22,10314,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,22->10314,22,10314,3.0,1,0,0,1,1,1445.58,0.0,1445.58,1.2000072360883327,1734.706460344572,0.0,1734.706460344572
CRL000023,23,10315,road,0.43,9500.0,6051.5,1.032,1.032,0,,23,10315,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,23->10315,23,10315,3.0,1,0,0,1,1,395.46999999999997,0.0,395.46999999999997,1.032000034856836,408.12505378483286,0.0,408.12505378483286
CRL000024,24,10316,road,0.5,9500.0,6051.5,1.2,1.2,0,,24,10316,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2,24->10316,24,10316,3.0,1,0,0,1,1,480.00999999999993,0.0,480.00999999999993,1.2000000879703816,576.0120422266627,0.0,576.0120422266627
CRL000025,25,10317,road,0.43,9500.0,6051.5,1.032,1.032,0,,25,10317,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,55.464675,40.2336,0.637,1.032,25->10317,25,10317,3.0,1,0,0,1,1,443.63999999999993,0.0,443.63999999999993,1.0320000552022237,457.83650448991443,0.0,457.83650448991443
CRL000026,26,10318,road,0.5,9500.0,6051.5,1.2,1.2,0,,26,10318,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,55.464675,40.2336,0.637,1.2,26->10318,26,10318,3.0,1,0,0,1,1,652.28552766,33.74552766,618.54,1.20000029997586,782.7428288619121,40.494643314843685,742.2481855470685
CRL000027,27,10319,road,0.43,9500.0,6051.5,1.032,1.032,0,,27,10319,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,44.90487900000001,40.2336,0.637,1.032,27->10319,27,10319,3.0,1,0,0,1,1,446.53000000000003,0.0,446.53000000000003,1.0320000566547536,460.81898529804715,0.0,460.81898529804715
CRL000028,28,10320,road,0.93,9500.0,6051.5,2.232,2.232,0,,28,10320,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.93,0.0,2.232,2.232,25.0,40.2336,55.464675,40.2336,0.637,2.232,28->10320,28,10320,3.0,1,0,0,1,1,859.0600000000001,0.0,859.0600000000001,2.232001678580875,1917.4233620016867,0.0,1917.4233620016867
CRL000029,29,10321,road,0.93,9500.0,6051.5,2.232,2.232,0,,29,10321,road_original,63.5,1,1,100000.0,100000.0,5,1900.0,9500.0,0.93,0.0,2.232,2.232,25.0,40.2336,55.464675,40.2336,0.637,2.232,29->10321,29,10321,3.0,1,0,0,1,1,374.36999999999995,0.0,374.36999999999995,2.232000060541397,835.5938626648826,0.0,835.5938626648826
CRL000030,30,10322,road,0.92,9500.0,7049.0,2.208,2.208,0,,30,10322,road_original,44.45,1,1,100000.0,100000.0,5,1900.0,9500.0,0.92,0.0,2.208,2.208,25.0,40.2336,64.14661725,40.2336,0.742,2.208,30->10322,30,10322,3.0,1,0,0,1,1,208.76999999999998,0.0,208.76999999999998,2.2080000031460645,460.96416065680387,0.0,460.96416065680387
CRL000031,31,10323,road,0.39,9500.0,5357.999999999999,0.936,1.2053622169729792,0,,31,10323,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.39,0.0,0.936,0.936,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.2053622169729792,31->10323,31,10323,3.0,1,0,0,1,1,327.0400000000001,0.0,327.0400000000001,1.2053622479554804,394.2016695713604,0.0,394.2016695713604
CRL000032,33,10325,road,0.54,9500.0,6051.5,1.2960000000000003,1.2960000000000003,0,,33,10325,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.54,0.0,1.2960000000000003,1.2960000000000003,25.0,40.2336,44.90487900000001,40.2336,0.637,1.2960000000000003,33->10325,33,10325,3.0,1,0,0,1,1,1545.6920017999998,55.382001800000005,1490.31,1.2960102152954018,2003.2326240331984,71.77564007630833,1931.4569839568903
CRL000033,34,10326,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,34,10326,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,34->10326,34,10326,3.0,1,0,0,1,1,2096.72093633,52.25093633,2044.4699999999998,1.5454032846271069,3240.2794219508046,80.74876862922383,3159.5306533215808
CRL000034,35,10327,road,0.3,9500.0,5357.999999999999,0.72,0.9272017053638302,0,,35,10327,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.3,0.0,0.72,0.72,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.9272017053638302,35->10327,35,10327,3.0,1,0,0,1,1,865.79,0.0,865.79,0.9272028759944676,802.7629780072501,0.0,802.7629780072501
CRL000035,36,10328,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,36,10328,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,36->10328,36,10328,3.0,1,0,0,1,1,2012.7299999999998,0.0,2012.7299999999998,1.5453931605934281,3110.4591761212105,0.0,3110.4591761212105
CRL000036,37,10329,road,0.42,9500.0,6051.5,1.008,1.008,0,,37,10329,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.42,0.0,1.008,1.008,25.0,40.2336,44.90487900000001,40.2336,0.637,1.008,37->10329,37,10329,3.0,1,0,0,1,1,2307.52,0.0,2307.52,1.0080394635833538,2326.0712230078607,0.0,2326.0712230078607
CRL000037,38,10330,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,38,10330,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,38->10330,38,10330,3.0,1,0,0,1,1,1499.59,0.0,1499.59,1.5453537349596855,2317.397007408195,0.0,2317.397007408195
CRL000038,39,10331,road,0.48,9500.0,5357.999999999999,1.152,1.483522728582128,0,,39,10331,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.48,0.0,1.152,1.152,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.483522728582128,39->10331,39,10331,3.0,1,0,0,1,1,4394.28849642,43.33849642,4350.95,1.4847656505723856,6524.488618189792,64.34751083187031,6460.141107357921
CRL000039,40,10332,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,40,10332,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,40->10332,40,10332,3.0,1,0,0,1,1,1847.6599999999999,0.0,1847.6599999999999,1.5453766431274911,2855.33060844094,0.0,2855.33060844094
CRL000040,41,10333,road,0.55,9500.0,6051.5,1.32,1.32,0,,41,10333,road_original,88.9,1,1,100000.0,100000.0,5,1900.0,9500.0,0.55,0.0,1.32,1.32,25.0,40.2336,44.90487900000001,40.2336,0.637,1.32,41->10333,41,10333,3.0,1,0,0,1,1,3979.0218076600004,143.67180766,3835.3500000000004,1.320456912772417,5254.126851996846,189.71243159515612,5064.41442040169
CRL000041,42,10334,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,42,10334,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,42->10334,42,10334,3.0,1,0,0,1,1,2254.3099999999995,0.0,2254.3099999999995,1.5454258509242198,3483.8689499969773,0.0,3483.8689499969773
CRL000042,43,10335,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,43,10335,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,43->10335,43,10335,3.0,1,0,0,1,1,3228.1400000000003,0.0,3228.1400000000003,1.545713250675476,4989.778773035532,0.0,4989.778773035532
CRL000043,44,10336,road,0.41,9500.0,5357.999999999999,0.9839999999999999,1.2671756639972345,0,,44,10336,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.41,0.0,0.9839999999999999,0.9839999999999999,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.2671756639972345,44->10336,44,10336,3.0,1,0,0,1,1,757.31,0.0,757.31,1.2671766005386622,959.6455113539342,0.0,959.6455113539342
CRL000044,45,10337,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,45,10337,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,45->10337,45,10337,3.0,1,0,0,1,1,2475.8099999999995,0.0,2475.8099999999995,1.5454666386858553,3826.281758724827,0.0,3826.281758724827
CRL000045,46,10338,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,46,10338,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,46->10338,46,10338,3.0,1,0,0,1,1,3871.7383400400004,136.98834004000003,3734.7500000000005,1.5461164410457195,5986.158302962907,211.79992476740568,5774.358378195502
CRL000046,47,10339,road,0.43,9500.0,5357.999999999999,1.032,1.32898911102149,0,,47,10339,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.43,0.0,1.032,1.032,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.32898911102149,47->10339,47,10339,3.0,1,0,0,1,1,4098.770000000001,0.0,4098.770000000001,1.3298319236240792,5450.675193592669,0.0,5450.675193592669
CRL000047,48,10340,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,48,10340,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,48->10340,48,10340,3.0,1,0,0,1,1,2101.3300000000004,0.0,2101.3300000000004,1.545403876658479,3247.4035281387623,0.0,3247.4035281387623
CRL000048,49,10341,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,49,10341,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,49->10341,49,10341,3.0,1,0,0,1,1,3610.7539511299997,92.69395113,3518.0599999999995,1.5459263902155165,5581.959821626814,143.2980252652144,5438.661796361599
CRL000049,50,10342,road,0.5,9500.0,4835.5,1.2,2.824940950465795,0,,50,10342,road_original,177.8,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,17.090736000000007,17.090736000000007,0.509,2.824940950465795,50->10342,50,10342,3.0,1,0,0,1,1,4656.850000000001,0.0,4656.850000000001,2.8294410183058587,13176.282406097642,0.0,13176.282406097642
CRL000050,51,10343,road,0.5,9500.0,5357.999999999999,1.2,1.5453361756063835,0,,51,10343,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.5453361756063835,51->10343,51,10343,3.0,1,0,0,1,1,1841.5400000000002,0.0,1841.5400000000002,1.5453761096235943,2845.871920916234,0.0,2845.871920916234
CRL000051,52,10344,road,0.5,9500.0,4835.5,1.2,2.824940950465795,0,,52,10344,road_original,177.8,1,1,100000.0,100000.0,5,1900.0,9500.0,0.5,0.0,1.2,1.2,25.0,40.2336,17.090736000000007,17.090736000000007,0.509,2.824940950465795,52->10344,52,10344,3.0,1,0,0,1,1,2545.5680450299997,281.13804503,2264.43,2.825342731013208,7192.102172325012,794.3113319367745,6397.790840388238
CRL000052,53,10345,road,0.52,9500.0,5357.999999999999,1.2480000000000002,1.607149622630639,0,,53,10345,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.52,0.0,1.2480000000000002,1.2480000000000002,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,1.607149622630639,53->10345,53,10345,3.0,1,0,0,1,1,3147.6800000000003,0.0,3147.6800000000003,1.6075041208125376,5059.908570999209,0.0,5059.908570999209
CRL000053,54,4051,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,54,4051,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,54->4051,54,4051,3.0,1,0,0,1,1,502.98,0.0,502.98,0.37088073548301065,186.5455923332447,0.0,186.5455923332447
CRL000054,55,2447,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,55,2447,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,55->2447,55,2447,3.0,1,0,0,1,1,640.36,0.0,640.36,0.37088082227400837,237.49724335138401,0.0,237.49724335138401
CRL000055,56,4053,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,56,4053,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,56->4053,56,4053,3.0,1,0,0,1,1,525.6200000000001,0.0,525.6200000000001,0.3708807457543234,194.9423375833875,0.0,194.9423375833875
CRL000056,57,4056,road,0.12,9500.0,5357.999999999999,0.288,0.370880682145532,0,,57,4056,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.12,0.0,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,57->4056,57,4056,3.0,1,0,0,1,1,315.0,0.0,315.0,0.3708806903504044,116.82741746037738,0.0,116.82741746037738
CRL000057,58,4065,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,58,4065,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,58->4065,58,4065,3.0,1,0,0,1,1,913.79,0.0,913.79,0.40178803513097877,367.1498886223371,0.0,367.1498886223371
CRL000058,59,2462,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,59,2462,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,59->2462,59,2462,3.0,1,0,0,1,1,783.71222539,173.69222539,610.02,0.4017877462369284,314.8859687377757,69.78740777832469,245.09856095945108
CRL000059,61,10352,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,61,10352,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,61->10352,61,10352,3.0,1,0,0,1,1,161.14000000000001,0.0,161.14000000000001,0.4017874062663624,64.74402264576165,0.0,64.74402264576165
CRL000060,62,7517,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,62,7517,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,62->7517,62,7517,3.0,1,0,0,1,1,169.8,0.0,169.8,0.40178740640814553,68.22350160810312,0.0,68.22350160810312
CRL000061,63,9339,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,63,9339,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,63->9339,63,9339,3.0,1,0,0,1,1,479.3800000000001,0.0,479.3800000000001,0.40178745333492827,192.60886937969795,0.0,192.60886937969795
CRL000062,64,10353,road,0.13,9500.0,5357.999999999999,0.31200000000000006,0.40178740565765975,0,,64,10353,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.13,0.0,0.31200000000000006,0.31200000000000006,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,64->10353,64,10353,3.0,1,0,0,1,1,396.05100057999994,65.39100058,330.65999999999997,0.4017874278700953,159.1283128284158,26.27328192889011,132.8550308995257
CRL000063,65,10354,road,0.15,9500.0,5357.999999999999,0.36,0.4636008526819151,0,,65,10354,road_original,127.0,1,1,100000.0,100000.0,5,1900.0,9500.0,0.15,0.0,0.36,0.36,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.4636008526819151,65->10354,65,10354,3.0,1,0,0,1,1,1189.0599999999997,0.0,1189.0599999999997,0.4636029350366171,551.2517059346397,0.0,551.2517059346397
