road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,severity_index,boundary_end_count,interior_severe_segment,warmstart_singleton_score,checkpoint_status,checkpoint_stage,checkpoint_generation
2812->6916,2812,6916,1,"(4239,)",0.06,1,0.06,127.0,0.564,False,1321.44,4523.160121162802,736.9319975268545,244.81214228197013,0.0,756.5169689094121,0.572494376520623,0.5197463130799314,0,True,0.1144988753041246,completed,completed,80
2844->10358,2844,10358,1,"(4341,)",0.06,1,0.06,127.0,0.564,False,1321.44,4210.002713162459,559.6779257799368,236.000723520707,0.0,578.5579836615933,0.43782387672659623,0.5110495660508871,0,True,0.08756477534531926,completed,completed,80
4332->2812,4332,2812,1,"(6474,)",0.06,1,0.06,127.0,0.564,False,1321.44,3362.8733498355,310.56926620306626,182.0126210310966,0.0,325.130275885554,0.24604240516826642,0.49160659926690853,0,True,0.04920848103365329,completed,completed,80
6336->2450,6336,2450,1,"(11105,)",0.06,1,0.06,127.0,0.564,False,1321.44,4759.564458437385,783.3444509004386,298.8244949585328,0.0,807.2504104971212,0.6108869191920338,0.5222176682465842,0,True,0.12217738383840676,completed,completed,80
8756->10347,8756,10347,1,"(15938,)",0.06,1,0.06,127.0,0.564,False,1321.44,5506.362228288662,1566.5271355450884,298.0271087421339,0.0,1590.369304244459,1.2035123079704406,0.5438303889267985,0,True,0.24070246159408815,completed,completed,80
12326->12325,12326,12325,1,"(25813,)",0.07,1,0.07,88.9,0.637,False,1541.68,4392.687489461924,362.47531342531863,176.2392459587803,0.0,376.57445310202104,0.2442623975805751,0.4478976018625608,0,True,0.04885247951611502,completed,completed,80
12335->2745,12335,2745,1,"(25845,)",0.07,1,0.07,127.0,0.564,False,1541.68,4849.86977029517,1079.8065895688753,317.18148297730414,0.0,1105.1811082070597,0.7168680324107853,0.5316973430699139,0,True,0.14337360648215708,completed,completed,80
10827->12400,10827,12400,1,"(21279,)",0.08,1,0.08,63.5,0.637,False,1761.92,7540.305406557198,2635.963032450022,410.56962938703947,0.0,2668.808602800985,1.514716106747744,0.4946668129953595,0,True,0.3029432213495488,completed,completed,80
12400->10827,12400,10827,1,"(26028,)",0.08,1,0.08,63.5,0.637,False,1761.92,8043.864472002769,3641.81899003749,437.9884205005508,0.0,3676.858063677534,2.0868473390832354,0.5048392453623796,0,True,0.4173694678166471,completed,completed,80
4305->8758,4305,8758,1,"(6405,)",0.09,1,0.09,127.0,0.564,False,1982.1599999999999,4685.169703993149,1219.6501556010364,393.9558411100525,0.0,1251.1666228898407,0.6312137379877714,0.5349846376613433,0,True,0.12624274759755427,completed,completed,80
10627->7587,10627,7587,1,"(20369,)",0.1,1,0.1,127.0,0.564,False,2202.4,5571.346170447567,2694.466486641688,520.5229136389584,0.0,2736.1083197328044,1.2423303304271722,0.5599870776467805,0,True,0.24846606608543445,completed,completed,80
2817->2818,2817,2818,1,"(4256,)",0.05,2,0.1,127.0,0.564,False,2202.4,5901.542785564709,449.85387003299263,241.2255613599575,0.0,469.15191494178924,0.21301848662449566,0.5085476231833314,0,True,0.04260369732489913,completed,completed,80
4468->10833,4468,10833,1,"(6889,)",0.11,1,0.11,63.5,0.637,False,2422.64,3807.203205016451,135.93132951678842,325.76062280637194,0.0,161.99217934129817,0.06686597238603266,0.4045755318972725,1,False,0.08358246548254082,completed,completed,80
7138->8751,7138,8751,1,"(12730,)",0.06,2,0.12,127.0,0.564,False,2642.88,4895.915638905864,400.08482868564556,240.14466208833264,0.0,419.2964016527122,0.15865132039771468,0.5031980912590752,0,True,0.031730264079542936,completed,completed,80
8811->6391,8811,6391,1,"(16111,)",0.06,2,0.12,177.8,0.509,False,2642.88,3117.84521880597,719.0903834677218,172.22197527379475,0.0,732.8681414896254,0.277299060679874,0.5678701254518626,0,True,0.0554598121359748,completed,completed,80
5152->5128,5152,5128,1,"(8971,)",0.13,1,0.13,127.0,0.564,False,2863.12,4006.5507160202333,1075.2379745056485,469.8440577600556,0.0,1112.825499126453,0.3886758148895097,0.5298187477709488,0,True,0.07773516297790195,completed,completed,80
8758->8757,8758,8757,1,"(15944,)",0.16,1,0.16,127.0,0.564,False,3523.84,4001.9802969392517,1269.7803563829139,598.238883245319,0.0,1317.6394670425393,0.3739214797046799,0.534795474171098,0,True,0.07478429594093598,completed,completed,80
10566->4430,10566,4430,1,"(20075,)",0.17,1,0.17,127.0,0.564,False,3744.0800000000004,4411.250733208556,1915.204395728085,676.4729055422446,0.0,1969.3222281714645,0.525982945923021,0.547726653534688,0,True,0.1051965891846042,completed,completed,80
5885->5896,5885,5896,1,"(10449,)",0.17,1,0.17,127.0,0.564,False,3744.0800000000004,4018.1129343291555,1183.896765625927,714.774073661945,0.0,1241.0786915188826,0.33147761039264184,0.5330714171997237,0,True,0.06629552207852837,completed,completed,80
2450->6305,2450,6305,1,"(3284,)",0.19,1,0.19,127.0,0.564,False,4184.56,4410.0142434618465,1846.201054674352,876.7813918281106,0.0,1916.343566020601,0.45795581041270783,0.5469179883388455,0,True,0.09159116208254157,completed,completed,80
5803->5805,5803,5805,1,"(10269,)",0.19,1,0.19,127.0,0.564,False,4184.56,3496.400111644631,1030.329435609725,620.6609683899457,0.0,1079.9823130809204,0.2580874245036325,0.5274496097116523,0,True,0.0516174849007265,completed,completed,80
6133->8648,6133,8648,1,"(10835,)",0.19,1,0.19,127.0,0.564,False,4184.56,3151.01314707569,649.5448537200284,626.4718298490005,0.0,699.6626001079485,0.16720099606839153,0.513500231799681,0,True,0.03344019921367831,completed,completed,80
6305->2450,6305,2450,1,"(11059,)",0.19,1,0.19,127.0,0.564,False,4184.56,3747.895959337701,1053.75563936316,745.1416830516844,0.0,1113.3669740072949,0.2660654821551835,0.5291057060527031,0,True,0.0532130964310367,completed,completed,80
6916->2815,6916,2815,1,"(12249,)",0.19,1,0.19,127.0,0.564,False,4184.56,4639.540235201395,2483.929376361127,823.5846708944649,0.0,2549.816150032684,0.609339130047767,0.5559086575548132,0,True,0.1218678260095534,completed,completed,80
8811->6389,8811,6389,1,"(16110,)",0.19,1,0.19,177.8,0.509,False,4184.56,3012.4881477712934,2711.89991152874,526.9406611979699,0.0,2754.055164424578,0.6581468934426983,0.6065949084249999,0,True,0.13162937868853966,completed,completed,80
9004->8997,9004,8997,1,"(16612,)",0.19,1,0.19,177.8,0.509,False,4184.56,2526.667322891774,1787.5082975291716,565.7107069261766,0.0,1832.7651540832658,0.43798276379912476,0.5926466997444734,0,True,0.08759655275982496,completed,completed,80
5926->5930,5926,5930,1,"(10503,)",0.2,1,0.2,127.0,0.564,False,4404.8,4169.80761160117,1299.658443804763,991.6560647226056,0.0,1378.9909289825714,0.3130655033106092,0.5365873803815921,0,True,0.06261310066212183,completed,completed,80
5933->5947,5933,5947,1,"(10511,)",0.2,1,0.2,127.0,0.564,False,4404.8,3185.476666220111,702.3803381635846,666.656556706545,0.0,755.7128627001082,0.17156576069290505,0.515893396776085,0,True,0.034313152138581014,completed,completed,80
6389->10344,6389,10344,1,"(11298,)",0.2,1,0.2,177.8,0.509,False,4404.8,2275.124423710248,1620.438960556012,536.2013241800312,0.0,1663.3350664904144,0.37761874920323607,0.5886384729006459,0,True,0.07552374984064722,completed,completed,80
10585->2450,10585,2450,1,"(20169,)",0.21,1,0.21,127.0,0.564,False,4625.04,4120.6001350768465,1595.3817815706568,905.4771560823267,0.0,1667.819954057243,0.3606066010363679,0.5420749322982586,0,True,0.07212132020727358,completed,completed,80
2450->10585,2450,10585,1,"(3286,)",0.21,1,0.21,127.0,0.564,False,4625.04,4300.770703399358,1859.565449948692,945.0685574477887,0.0,1935.1709345445151,0.4184117185028703,0.5469333909481635,0,True,0.08368234370057406,completed,completed,80
1909->2454,1909,2454,1,"(1789,)",0.24,1,0.24,127.0,0.564,False,5285.76,2554.344575197008,774.4874576815913,534.5732326972299,0.0,817.2533162973697,0.15461415506897203,0.5157978674859773,0,True,0.030922831013794408,completed,completed,80
5020->5019,5020,5019,1,"(8618,)",0.24,1,0.24,127.0,0.564,False,5285.76,4356.1132591054475,3033.5333255166897,759.7061523879901,0.0,3094.309817707729,0.5854049025509537,0.5609400336904464,0,True,0.11708098051019074,completed,completed,80
5805->10567,5805,10567,1,"(10279,)",0.24,1,0.24,127.0,0.564,False,5285.76,4875.717648474244,3778.0732555645495,1093.2752030064535,0.0,3865.535271805066,0.7313111590017454,0.5687438436343261,0,True,0.14626223180034909,completed,completed,80
5922->5904,5922,5904,1,"(10486,)",0.24,1,0.24,127.0,0.564,False,5285.76,1708.8517188279748,297.2485204824729,429.1541852595823,0.0,331.58085530323945,0.06273097062735339,0.4848078805732118,0,True,0.012546194125470679,completed,completed,80
6186->10577,6186,10577,1,"(10874,)",0.12,2,0.24,127.0,0.564,False,5285.76,7489.200372798591,1564.9499812819902,839.6463503674763,0.0,1632.1216893113883,0.30877710855418866,0.5479485074734864,0,True,0.061755421710837734,completed,completed,80
8997->6236,8997,6236,1,"(16587,)",0.24,1,0.24,177.8,0.509,False,5285.76,2922.590048953481,2874.1687693934273,826.5552272848277,0.0,2940.2931875762133,0.5562668731792993,0.6081980718072202,0,True,0.11125337463585988,completed,completed,80
10344->8811,10344,8811,1,"(19106,)",0.25,1,0.25,177.8,0.509,False,5506.0,2992.593726232819,3128.6237526949185,881.6181117481884,0.0,3199.1532016347737,0.5810303671694104,0.6109491371887584,0,True,0.11620607343388208,completed,completed,80
10346->6375,10346,6375,1,"(19113,)",0.25,1,0.25,127.0,0.564,False,5506.0,3459.9494576685875,1606.704337602691,685.6990743379564,0.0,1661.5602635497276,0.3017726595622462,0.5400591957611163,0,True,0.060354531912449244,completed,completed,80
12135->10594,12135,10594,1,"(25227,)",0.25,1,0.25,228.6,0.463,False,5506.0,908.9668760764705,2412.38044332752,261.4902923855703,0.0,2433.2996667183656,0.44193600921147214,0.6398478718585446,0,True,0.08838720184229443,completed,completed,80
2425->6379,2425,6379,1,"(3220,)",0.25,1,0.25,127.0,0.564,False,5506.0,5104.9519176662425,5082.619653090611,1043.3245481730385,0.0,5166.085616944454,0.9382647324635769,0.5778146058396121,0,True,0.18765294649271538,completed,completed,80
5896->5884,5896,5884,1,"(10451,)",0.25,1,0.25,127.0,0.564,False,5506.0,4104.695876270584,2227.1738141026767,925.6796907175733,0.0,2301.2281893600825,0.4179491807773488,0.5515429565458276,0,True,0.08358983615546978,completed,completed,80
6285->6286,6285,6286,1,"(11042,)",0.25,1,0.25,127.0,0.564,False,5506.0,4326.584940281081,2262.910208883155,1131.8346203775309,0.0,2353.4569785133576,0.4274349761193893,0.5527798420670893,0,True,0.08548699522387787,completed,completed,80
6286->6285,6286,6285,1,"(11045,)",0.25,1,0.25,127.0,0.564,False,5506.0,4493.623116301131,2607.85034727318,1175.5318072243758,0.0,2701.89289185113,0.49071792441902107,0.5572719374895608,0,True,0.09814358488380422,completed,completed,80
6379->2425,6379,2425,1,"(11261,)",0.25,1,0.25,127.0,0.564,False,5506.0,4205.990954657599,2618.871117421829,859.5994013581469,0.0,2687.6390695304804,0.4881291444842863,0.5563946245784297,0,True,0.09762582889685727,completed,completed,80
6379->6759,6379,6759,1,"(11263,)",0.25,1,0.25,127.0,0.564,False,5506.0,4262.264806218305,2429.282864715512,995.5432797381328,0.0,2508.9263270945626,0.45567132711488606,0.5545065337865782,0,True,0.09113426542297721,completed,completed,80
5292->10550,5292,10550,1,"(9408,)",0.26,1,0.26,127.0,0.564,False,5726.24,4772.325978370616,4130.453583394658,1014.3578867026746,0.0,4211.602214330872,0.7354917387903532,0.5710438615370956,0,True,0.14709834775807065,completed,completed,80
5904->5902,5904,5902,1,"(10466,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,2728.227763716105,671.977605599532,770.8007336271841,0.0,733.6416642897068,0.12337410775613586,0.5133297129791893,0,True,0.024674821551227175,completed,completed,80
10549->5020,10549,5020,1,"(19996,)",0.29,1,0.29,127.0,0.564,False,6386.959999999999,3758.1771687068863,2444.1464816287616,791.9732020188311,0.0,2507.504337790268,0.3925974701251093,0.5531178577686181,0,True,0.07851949402502187,completed,completed,80
10585->6286,10585,6286,1,"(20170,)",0.3,1,0.3,127.0,0.564,False,6607.2,4478.129076965935,3088.5711355455483,1405.7742798411466,0.0,3201.03307793284,0.48447649199855314,0.5622430608537772,0,True,0.09689529839971063,completed,completed,80
10898->1910,10898,1910,1,"(21603,)",0.3,1,0.3,107.95,0.564,False,6607.2,3000.4564002579996,1127.0852205014658,619.6732060322311,0.0,1176.6590769840443,0.17808740116600744,0.5156141444167692,0,True,0.035617480233201486,completed,completed,80
1952->1954,1952,1954,1,"(1944,)",0.3,1,0.3,127.0,0.564,False,6607.2,4396.654980844161,4442.602433205946,734.1478359503187,0.0,4501.3342600819715,0.6812771310210031,0.5721161325625604,0,True,0.1362554262042006,completed,completed,80
1954->1952,1954,1952,1,"(1952,)",0.3,1,0.3,127.0,0.564,False,6607.2,5040.376349776639,6802.127675240053,841.6356083627035,0.0,6869.458523909069,1.0396928387076325,0.586097188649815,0,True,0.20793856774152653,completed,completed,80
5024->12127,5024,12127,1,"(8634,)",0.15,2,0.3,127.0,0.564,False,6607.2,3919.9482749672793,750.1558499443051,480.6836572178627,0.0,788.6105425217341,0.1193562390304114,0.5194125950027785,0,True,0.023871247806082282,completed,completed,80
6286->10585,6286,10585,1,"(11047,)",0.3,1,0.3,127.0,0.564,False,6607.2,4317.049651353823,2693.5601780614434,1355.208226552992,0.0,2801.9768361856827,0.4240793128989107,0.557909646649601,0,True,0.08481586257978214,completed,completed,80
10567->5802,10567,5802,1,"(20080,)",0.31,1,0.31,127.0,0.564,False,6827.44,3842.114153858958,2575.0764805476033,944.1820891555943,0.0,2650.611047680051,0.3882291236070989,0.5549984434553507,0,True,0.07764582472141979,completed,completed,80
4431->10607,4431,10607,1,"(6773,)",0.31,1,0.31,228.6,0.463,False,6827.44,736.7887516126268,2189.4141318124075,387.32596888722304,0.0,2220.4002093233853,0.3252170959134588,0.6348559836835419,0,True,0.06504341918269177,completed,completed,80
4434->8648,4434,8648,1,"(6781,)",0.31,1,0.31,127.0,0.564,False,6827.44,5060.229188045346,5196.846176942136,1641.457384934902,0.0,5328.162767736928,0.7804041877683184,0.578631557870967,0,True,0.1560808375536637,completed,completed,80
5930->5921,5930,5921,1,"(10507,)",0.31,1,0.31,127.0,0.564,False,6827.44,5220.147378528141,6515.686933588825,1459.7692131348904,0.0,6632.4684706396165,0.9714429523569035,0.5854416643596526,0,True,0.1942885904713807,completed,completed,80
5947->10568,5947,10568,1,"(10537,)",0.31,1,0.31,127.0,0.564,False,6827.44,3791.836448651693,1783.7133501864878,1230.011074559431,0.0,1882.1142361512423,0.27566909942104834,0.5447393777509255,0,True,0.05513381988420967,completed,completed,80
8648->4434,8648,4434,1,"(15800,)",0.31,1,0.31,127.0,0.564,False,6827.44,5702.8604505140065,8699.532628815808,1849.9166843795358,0.0,8847.525963566171,1.2958775124448068,0.594921695408112,0,True,0.2591755024889614,completed,completed,80
10347->6386,10347,6386,1,"(19119,)",0.32,1,0.32,152.4,0.509,False,7047.68,3728.1713765951035,4345.648324878232,1211.938524187495,0.0,4442.603406813232,0.6303639505217649,0.6061137023792142,0,True,0.126072790104353,completed,completed,80
10573->5921,10573,5921,1,"(20112,)",0.32,1,0.32,127.0,0.564,False,7047.68,4721.701571499498,4582.5985950771865,1362.9761446667792,0.0,4691.636686650529,0.6656994481376182,0.5741171956819405,0,True,0.13313988962752363,completed,completed,80
12593->12594,12593,12594,1,"(26685,)",0.32,1,0.32,127.0,0.564,False,7047.68,6589.280639076656,19314.35116718425,1532.227391273292,0.0,19436.92935848611,2.757918826973715,0.6197569775847909,0,True,0.551583765394743,completed,completed,80
12594->12593,12594,12593,1,"(26689,)",0.32,1,0.32,127.0,0.564,False,7047.68,5701.101870676991,10506.571344452721,1325.6962216614231,0.0,10612.627042185635,1.5058327055407785,0.6002943340414928,0,True,0.3011665411081557,completed,completed,80
5921->10573,5921,10573,1,"(10485,)",0.32,1,0.32,127.0,0.564,False,7047.68,4131.7750911521625,2910.064614206758,1192.686746312172,0.0,3005.4795539117317,0.4264494917351145,0.5595030802553068,0,True,0.0852898983470229,completed,completed,80
10567->8772,10567,8772,1,"(20083,)",0.35,1,0.35,127.0,0.564,False,7708.4,3831.71382195798,2437.8504714571427,1252.9704197802598,0.0,2538.0881050395633,0.32926263622017066,0.5536872503868692,0,True,0.06585252724403413,completed,completed,80
5019->5017,5019,5017,1,"(8613,)",0.35,1,0.35,127.0,0.564,False,7708.4,4680.07362633977,4724.088464573925,1530.384075813105,0.0,4846.519190638974,0.6287321870477627,0.5749804473633543,0,True,0.12574643740955255,completed,completed,80
6379->6386,6379,6386,1,"(11262,)",0.35,1,0.35,152.4,0.509,False,7708.4,2116.5849466766017,1569.7299881176814,779.4324066136586,0.0,1632.0845806467742,0.211728060381762,0.5703577479500925,0,True,0.0423456120763524,completed,completed,80
6386->6379,6386,6379,1,"(11286,)",0.35,1,0.35,152.4,0.509,False,7708.4,1460.4198468296938,1016.7531627696736,537.7996085950348,0.0,1059.7771314572765,0.13748341179197712,0.5535615530130077,0,True,0.027496682358395426,completed,completed,80
12641->2894,12641,2894,1,"(26851,)",0.37,1,0.37,127.0,0.564,False,8148.88,2221.1475648076917,1324.704303654926,565.7613555075424,0.0,1369.9652120955293,0.16811699424896787,0.5295287891896336,0,True,0.033623398849793575,completed,completed,80
2894->12641,2894,12641,1,"(4504,)",0.37,1,0.37,127.0,0.564,False,8148.88,2184.35698838419,1297.529498052349,556.3902147886382,0.0,1342.04071523544,0.16469020469505502,0.5287385312053441,0,True,0.032938040939011,completed,completed,80
10344->8993,10344,8993,1,"(19107,)",0.38,1,0.38,152.4,0.509,False,8369.12,3093.699974280398,2888.0648842980213,1385.334098882968,0.0,2998.891612208659,0.358328188890667,0.5924679205608598,0,True,0.0716656377781334,completed,completed,80
